id_pedido,previsao_min,tempo_real_min,tempo_corrigido_min,delivery_distance,tempo_coleta,Agent_Rating,Vehicle,Weather,Traffic,Area,weekend,is_grocery,jam_or_high_traffic,is_sunny_weather,tempo_criacao_sim,tempo_conclusao_sim,decisao,is_otd_corrigido
pedido_32.48884133204662_23,125.74057415655277,108.96421898100161,93.96421898100161,6.2962317167953765,10,4.939817591402514,Moto,Foggy,Medium,Metropolitian,False,0,0,0,32.48884133204662,136.45306031304824,Rota_Reduzida,1
pedido_8.150173549609622_9,96.4945111434494,114.00170134115504,114.00170134115504,8.176697202779804,15,5.0,Scooter,Sunny,Low,Metropolitian,False,0,0,1,8.150173549609622,137.15187489076467,Nenhuma,1
pedido_22.727185354592894_18,129.2922408826794,119.4881678170315,104.4881678170315,3.871876035774326,10,4.746228437504705,Moto,Stormy,High,Metropolitian,False,0,1,0,22.727185354592894,137.21535317162437,Aumento_Velocidade,1
pedido_0.6641432839331851_0,145.52110982529857,148.62022897444393,133.62022897444393,22.497320951115714,5,4.766334775223216,Moto,Foggy,Medium,Metropolitian,False,0,0,0,0.6641432839331851,139.28437225837712,Rota_Reduzida,0
pedido_17.208452210316654_15,138.3000173921562,129.14669628991678,114.14669628991678,9.948740152411393,10,4.765753007692851,Scooter,Foggy,High,Urban,True,0,1,0,17.208452210316654,141.35514850023344,Aumento_Velocidade,1
pedido_33.63065388881536_24,126.55100793384632,108.3390890859194,93.3390890859194,5.153388752154629,15,4.638183954438726,Moto,Stormy,High,Metropolitian,True,0,1,0,33.63065388881536,141.96974297473474,Aumento_Velocidade,1
pedido_50.29325859925617_33,105.28344851291844,81.7661079965594,81.7661079965594,14.027962182838387,10,4.696350695947336,Moto,Windy,Low,Metropolitian,True,0,0,0,50.29325859925617,142.05936659581556,Nenhuma,1
pedido_69.12364798460769_42,124.13057015761977,84.90226513434008,69.90226513434008,3.339775884313129,5,4.858992924701178,Scooter,Stormy,Jam,Metropolitian,True,0,1,0,69.12364798460769,144.02591311894776,Aumento_Velocidade,1
pedido_70.21154715572705_44,99.2408284192175,86.91138453318098,71.91138453318098,0.0,5,4.73880433635992,Moto,Sunny,High,Metropolitian,True,0,1,1,70.21154715572705,147.122931688908,Aumento_Velocidade,1
pedido_19.79913849281801_16,136.11804812989126,117.515217512645,117.515217512645,6.461446343737764,10,4.964564802938618,Van,Foggy,High,Metropolitian,False,0,1,0,19.79913849281801,147.314356005463,Nenhuma,1
pedido_23.358239604161582_19,135.80431340116436,125.33742136923433,110.33742136923433,9.205115883255013,15,5.0,Moto,Windy,High,Metropolitian,False,0,1,0,23.358239604161582,148.69566097339592,Aumento_Velocidade,1
pedido_46.746720199829326_29,101.30634037996386,113.11836966404027,98.11836966404027,11.231593252817351,5,4.664247396635874,Moto,Sunny,Medium,Metropolitian,False,0,0,1,46.746720199829326,149.8650898638696,Rota_Reduzida,1
pedido_84.72101393173467_54,102.22672692688411,80.1391009447527,65.1391009447527,10.709782871734152,5,4.770478889870641,Scooter,Sunny,High,Urban,False,0,1,1,84.72101393173467,154.8601148764874,Aumento_Velocidade,1
pedido_24.901816927800635_20,132.58164930903317,131.0588858987966,116.0588858987966,13.795871505277,15,4.999701286970303,Scooter,Stormy,High,Urban,False,0,1,0,24.901816927800635,155.96070282659724,Aumento_Velocidade,1
pedido_42.3777698552706_28,135.62668032694182,119.81521025053553,104.81521025053553,9.859875219792922,10,4.795639621216375,Moto,Windy,High,Metropolitian,False,0,1,0,42.3777698552706,157.19298010580613,Aumento_Velocidade,1
pedido_69.52662953270145_43,98.16287300949418,78.63041737228151,78.63041737228151,5.7106304644186245,10,4.582922172094133,Moto,Sunny,Low,Metropolitian,False,0,0,1,69.52662953270145,158.15704690498296,Nenhuma,1
pedido_54.89414596888202_37,112.26866513563076,96.13394039874429,96.13394039874429,14.215613207823608,10,4.547139559697452,Van,Sunny,Jam,Metropolitian,True,0,1,1,54.89414596888202,161.02808636762632,Nenhuma,1
pedido_54.539369947303584_36,130.71996630146057,112.30836203455792,97.30836203455792,7.4441051863110275,10,4.628129024072489,Moto,Sandstorms,High,Metropolitian,True,0,1,0,54.539369947303584,161.8477319818615,Aumento_Velocidade,1
pedido_82.3160059821419_49,99.52735105208863,80.25358445810275,65.25358445810275,5.024345330463393,15,4.957179889031426,Moto,Sunny,High,Metropolitian,False,0,1,1,82.3160059821419,162.56959044024467,Aumento_Velocidade,1
pedido_48.58996961831309_30,128.64213617140933,115.97749205005476,100.97749205005476,13.405030783297926,15,4.69490372091575,Scooter,Stormy,Medium,Other,False,0,0,0,48.58996961831309,164.56746166836786,Rota_Reduzida,1
pedido_86.04052902099933_55,99.15853485489077,88.97887762845953,73.97887762845953,5.428532302495351,5,4.65054077132222,Moto,Sunny,Medium,Metropolitian,True,0,0,1,86.04052902099933,165.01940664945886,Rota_Reduzida,1
pedido_28.161582546600584_22,136.11804812989126,138.03936492552705,123.03936492552705,7.312838505432964,15,4.977174740420187,Scooter,Foggy,High,Metropolitian,False,0,1,0,28.161582546600584,166.20094747212764,Aumento_Velocidade,0
pedido_65.39504190131684_40,128.3212586889885,101.29727063490513,86.29727063490513,6.938040404770576,15,4.671828627088898,Moto,Sandstorms,Jam,Metropolitian,True,0,1,0,65.39504190131684,166.69231253622198,Aumento_Velocidade,1
pedido_99.594289071048_62,108.60872911735815,73.3408184731899,58.3408184731899,16.797264468267812,10,4.580079451471714,Moto,Sunny,Medium,Metropolitian,True,0,0,1,99.594289071048,167.9351075442379,Rota_Reduzida,1
pedido_122.30825922098123_76,95.95469655866764,48.542025490620816,33.542025490620816,2.127058334546395,15,4.612674821531686,Moto,Sunny,High,Urban,False,0,1,1,122.30825922098123,170.85028471160206,Aumento_Velocidade,1
pedido_135.66814855120987_86,44.554520175705285,35.11590090087659,35.11590090087659,16.777664049518787,5,4.672936862579819,Scooter,Sandstorms,Jam,Metropolitian,False,1,1,0,135.66814855120987,175.78404945208646,Nenhuma,1
pedido_5.9816652118020635_5,177.78097480123634,175.72236231383224,160.72236231383224,6.1359285436930575,10,4.199312366398992,Moto,Foggy,High,Metropolitian,False,0,1,0,5.9816652118020635,176.7040275256343,Aumento_Velocidade,0
pedido_40.529374208189864_26,134.34705410781217,131.28173310700507,131.28173310700507,6.440534202130426,5,4.61194868158357,Van,Sandstorms,Medium,Metropolitian,False,0,0,0,40.529374208189864,176.81110731519493,Nenhuma,0
pedido_51.816512637586975_34,134.51104555526933,134.8031610520921,119.8031610520921,14.05523207163054,10,4.754096916244661,Moto,Sandstorms,High,Metropolitian,False,0,1,0,51.816512637586975,181.61967368967908,Aumento_Velocidade,1
pedido_53.75093748594333_35,132.62410172513793,127.90214237895094,112.90214237895094,4.423629569821158,15,4.48265519998691,Scooter,Foggy,High,Metropolitian,False,0,1,0,53.75093748594333,181.65307986489427,Aumento_Velocidade,1
pedido_7.712588303566989_8,175.48854415316063,185.90437637694825,170.90437637694825,1.817938348948319,5,4.437504614375699,Moto,Foggy,High,Metropolitian,True,0,1,0,7.712588303566989,183.61696468051525,Aumento_Velocidade,0
pedido_59.234710323067524_39,135.28946396046075,134.49775945853708,119.49775945853708,13.298431959870044,5,4.595179894476529,Moto,Stormy,Medium,Urban,True,0,0,0,59.234710323067524,183.7324697816046,Rota_Reduzida,1
pedido_83.20476866708479_51,126.71462231190542,111.42005785529548,96.42005785529548,5.258316120218925,5,4.517779259990261,Moto,Foggy,Medium,Metropolitian,True,0,0,0,83.20476866708479,184.62482652238026,Rota_Reduzida,1
pedido_129.51976137195842_78,44.52366440408197,54.18893728354366,54.18893728354366,14.926359982410853,5,4.62456323273526,Scooter,Foggy,High,Metropolitian,False,1,1,0,129.51976137195842,188.70869865550208,Nenhuma,1
pedido_77.25166678472222_48,140.4871397671035,117.75767975271685,102.75767975271685,14.5016057841123,10,4.793247521725633,Scooter,Foggy,High,Metropolitian,False,0,1,0,77.25166678472222,190.00934653743906,Aumento_Velocidade,1
pedido_82.51763454739776_50,102.80851592308122,107.9446660842987,92.9446660842987,15.66943090434186,15,4.735091983184608,Moto,Sunny,Medium,Metropolitian,False,0,0,1,82.51763454739776,190.46230063169645,Rota_Reduzida,1
pedido_65.5720723914868_41,134.87988846989217,125.92546035296527,110.92546035296527,0.0,15,4.798873392049076,Scooter,Foggy,High,Metropolitian,False,0,1,0,65.5720723914868,191.4975327444521,Aumento_Velocidade,1
pedido_54.95711971939616_38,137.93393587869883,147.54689128221855,132.54689128221855,17.68902490879789,5,4.913240444217379,Moto,Sandstorms,Medium,Metropolitian,False,0,0,0,54.95711971939616,192.5040110016147,Rota_Reduzida,0
pedido_77.24573011295385_47,126.40381272079905,125.69323743031057,110.69323743031057,4.118350087169156,5,4.728669338994505,Moto,Windy,Jam,Urban,False,0,1,0,77.24573011295385,192.93896754326443,Aumento_Velocidade,1
pedido_13.69911347486659_11,184.4215927066628,197.01780415594018,182.01780415594018,13.314270625748112,5,4.300191497118655,Scooter,Stormy,Medium,Metropolitian,True,0,0,0,13.69911347486659,200.71691763080676,Rota_Reduzida,0
pedido_25.724381732271826_21,196.26006844456023,175.57834066154032,160.57834066154032,6.194967240775549,15,4.3912103739109964,Moto,Sunny,High,Metropolitian,False,0,1,1,25.724381732271826,201.30272239381213,Aumento_Velocidade,0
pedido_90.19295423832222_56,124.8071018528391,118.73823749433632,103.73823749433632,2.506685741337687,10,4.617536067370618,Scooter,Sandstorms,Jam,Metropolitian,True,0,1,0,90.19295423832222,203.93119173265853,Aumento_Velocidade,1
pedido_84.38434375354463_53,140.7428599896515,132.24615396027943,117.24615396027943,15.411688839080917,5,4.616151933415366,Scooter,Sandstorms,Jam,Metropolitian,False,0,1,0,84.38434375354463,206.63049771382407,Aumento_Velocidade,1
pedido_99.02687105087094_60,127.95424707212865,108.95654098053822,93.95654098053822,5.918548556325041,15,4.549001591393375,Moto,Foggy,Medium,Urban,False,0,0,0,99.02687105087094,207.98341203140916,Rota_Reduzida,1
pedido_112.91889679017012_70,116.5932306622904,100.08496928058828,80.08496928058828,7.359193892984256,15,4.497656440232635,Moto,Stormy,Jam,Other,False,0,1,0,112.91889679017012,208.00386607075842,Rota_Reduzida,1
pedido_83.95187332841176_52,136.25019710443954,124.8100985028401,109.8100985028401,1.6771049377556149,15,5.0,Scooter,Sandstorms,High,Urban,False,0,1,0,83.95187332841176,208.76197183125186,Aumento_Velocidade,1
pedido_103.27553227796969_65,134.32001361416346,116.74232678063268,96.74232678063268,21.182112873132425,10,4.858069137014576,Scooter,Foggy,High,Other,False,0,1,0,103.27553227796969,210.01785905860237,Rota_Reduzida,1
pedido_95.80196514458942_57,132.00271944808503,116.71250037333306,101.71250037333306,1.901502389789277,15,4.6008477934406535,Moto,Sandstorms,High,Urban,False,0,1,0,95.80196514458942,212.51446551792247,Aumento_Velocidade,1
pedido_134.00125297654006_84,98.69524394650722,85.99775310366287,70.99775310366287,9.14088103467661,10,4.5086656604923006,Scooter,Sunny,Medium,Metropolitian,True,0,0,1,134.00125297654006,214.99900608020295,Rota_Reduzida,1
pedido_131.08673573018092_82,103.21860614533693,91.2168169150695,76.2168169150695,9.908064459335861,10,4.588751505964455,Moto,Sunny,High,Metropolitian,True,0,1,1,131.08673573018092,217.30355264525042,Aumento_Velocidade,1
pedido_75.12615114860249_46,146.1893601952126,127.6699096117369,127.6699096117369,1.647621756236188,15,4.448117361062175,Moto,Sunny,Low,Metropolitian,False,0,0,1,75.12615114860249,217.7960607603394,Nenhuma,0
pedido_101.83399707303468_63,149.6575320335434,121.81694394096817,106.81694394096817,17.18111504518959,10,4.708080980783597,Moto,Foggy,Jam,Metropolitian,False,0,1,0,101.83399707303468,218.65094101400285,Aumento_Velocidade,1
pedido_72.09598612302848_45,136.17399602508746,137.1463526952487,137.1463526952487,10.360927872254123,10,4.7986771219216084,Van,Windy,Medium,Metropolitian,False,0,0,0,72.09598612302848,219.24233881827718,Nenhuma,0
pedido_98.93917217027466_59,128.55294259131196,132.86506134822739,117.86506134822739,3.162642151957099,5,4.549268986936178,Scooter,Windy,Jam,Metropolitian,True,0,1,0,98.93917217027466,221.80423351850203,Aumento_Velocidade,1
pedido_124.23799960792479_77,112.76712520313414,100.9743619776248,85.9743619776248,12.95586844218642,15,4.5165827331481765,Moto,Sunny,Jam,Metropolitian,False,0,1,1,124.23799960792479,225.2123615855496,Aumento_Velocidade,1
pedido_102.81416394615566_64,150.4110111218997,128.87008958597275,113.87008958597275,12.695416709855882,10,4.920099566773684,Scooter,Foggy,Jam,Urban,False,0,1,0,102.81416394615566,226.68425353212842,Aumento_Velocidade,1
pedido_112.07348040923881_69,128.36559296512004,120.0233802499342,105.0233802499342,4.558077632523717,10,4.790533043856239,Moto,Windy,Jam,Metropolitian,False,0,1,0,112.07348040923881,227.09686065917302,Aumento_Velocidade,1
pedido_109.68391859434857_66,105.19129732560776,112.41305138982511,112.41305138982511,13.40017347953928,5,4.583277680001645,Moto,Stormy,Low,Metropolitian,True,0,0,0,109.68391859434857,227.09696998417368,Nenhuma,1
pedido_120.80555137671277_75,129.2744901820895,117.18158236256664,102.18158236256664,2.400206178784229,5,4.56358460186211,Scooter,Foggy,Jam,Metropolitian,True,0,1,0,120.80555137671277,227.98713373927941,Aumento_Velocidade,1
pedido_113.6318175050129_71,128.79591118080657,123.81540719107957,108.81540719107957,14.104769784352335,10,4.7653004205605445,Moto,Stormy,High,Urban,False,0,1,0,113.6318175050129,232.44722469609246,Aumento_Velocidade,1
pedido_114.34998995757918_72,129.6524595630479,130.58276612372646,115.58276612372646,1.4905651693363438,5,4.6144861545574205,Scooter,Stormy,High,Metropolitian,False,0,1,0,114.34998995757918,234.93275608130563,Aumento_Velocidade,1
pedido_155.7094198661902_93,92.80664499672346,75.2741659909442,75.2741659909442,6.648289054405136,5,4.685263710296839,Van,Sunny,High,Other,False,0,1,1,155.7094198661902,235.9835858571344,Nenhuma,1
pedido_99.57275513117564_61,129.9684466239904,126.61294263142781,126.61294263142781,8.178329611043692,10,4.6580191239214805,Van,Stormy,High,Metropolitian,False,0,1,0,99.57275513117564,236.18569776260347,Nenhuma,0
pedido_109.75077313963527_67,134.7347176470133,132.10553452552347,117.10553452552347,12.450113536534918,10,4.857274860048235,Scooter,Sandstorms,High,Metropolitian,False,0,1,0,109.75077313963527,236.85630766515874,Aumento_Velocidade,1
pedido_110.47190774558182_68,145.0442650105166,130.32239239346083,115.32239239346083,18.329580905765475,15,4.990822476214745,Moto,Windy,Jam,Metropolitian,True,0,1,0,110.47190774558182,240.79430013904266,Aumento_Velocidade,1
pedido_143.67783972481243_89,127.95282843978039,97.54349134524846,82.54349134524846,5.801822512114552,15,4.51926898345808,Moto,Windy,High,Urban,False,0,1,0,143.67783972481243,241.2213310700609,Aumento_Velocidade,1
pedido_130.35609555246106_81,126.01404458682097,95.9295257314869,95.9295257314869,1.762289579540024,15,4.520811202379626,Van,Foggy,Jam,Urban,False,0,1,0,130.35609555246106,241.28562128394796,Nenhuma,1
pedido_213.18133075127022_125,43.929849911585514,17.290129612805558,17.290129612805558,4.906328624428848,15,4.488211723285636,Scooter,Foggy,Medium,Metropolitian,False,1,0,0,213.18133075127022,245.47146036407577,Nenhuma,1
pedido_129.87854404621382_79,137.27987733431817,124.68377595063359,109.68377595063359,24.832590531261097,10,4.619886502629176,Scooter,Sandstorms,High,Metropolitian,False,0,1,0,129.87854404621382,249.5623199968474,Aumento_Velocidade,1
pedido_157.2999020798148_94,99.40036610675655,102.9866966200224,87.9866966200224,5.260287194936475,5,4.814948749448014,Scooter,Sunny,Jam,Metropolitian,False,0,1,1,157.2999020798148,250.2865986998372,Aumento_Velocidade,1
pedido_144.7805372287104_91,131.3211239078799,115.74872867343709,100.74872867343709,8.082752668135543,5,4.892068910218767,Moto,Stormy,Medium,Urban,False,0,0,0,144.7805372287104,250.52926590214747,Rota_Reduzida,1
pedido_144.22660429318418_90,107.33661166180909,107.29999045802288,92.29999045802288,11.54062466939111,15,4.655725549845017,Moto,Sunny,Medium,Metropolitian,True,0,0,1,144.22660429318418,251.52659475120706,Rota_Reduzida,1
pedido_131.2757931990546_83,144.74149720174708,126.22214732646313,111.22214732646313,19.422544011135017,10,4.803841124326919,Moto,Foggy,Medium,Metropolitian,False,0,0,0,131.2757931990546,252.49794052551772,Rota_Reduzida,1
pedido_183.9582029316779_107,99.25953004060266,80.17700241483558,65.17700241483558,5.645805907564543,10,4.7886936694368964,Scooter,Sunny,High,Urban,True,0,1,1,183.9582029316779,259.1352053465135,Aumento_Velocidade,1
pedido_118.94949645383886_73,128.23453465443276,150.91955924801903,135.91955924801903,5.619885878099609,5,4.858385430618123,Moto,Foggy,Medium,Metropolitian,False,0,0,0,118.94949645383886,259.86905570185786,Rota_Reduzida,0
pedido_168.46338395279747_97,130.66464931595345,96.59145533072814,81.59145533072814,7.720936878841573,10,4.831798940631251,Moto,Windy,High,Metropolitian,True,0,1,0,168.46338395279747,260.0548392835256,Aumento_Velocidade,1
pedido_98.5419271986488_58,185.42664221312512,161.60493401913166,146.60493401913166,6.5089324821459265,15,4.403503805041114,Scooter,Sunny,Jam,Metropolitian,True,0,1,1,98.5419271986488,260.1468612177805,Aumento_Velocidade,0
pedido_146.06137625786968_92,132.71950295366054,116.44763801743102,101.44763801743102,3.9764684857168966,15,4.825474885671683,Moto,Foggy,High,Metropolitian,True,0,1,0,146.06137625786968,262.50901427530073,Aumento_Velocidade,1
pedido_169.5695755958375_98,108.15360630648418,99.00093725983098,84.00093725983098,10.000358807403284,10,4.71670251094981,Scooter,Sunny,Jam,Urban,False,0,1,1,169.5695755958375,263.5705128556685,Aumento_Velocidade,1
pedido_139.73023913006557_87,135.74302966679667,123.97696182992274,108.97696182992274,4.496417394721423,15,5.0,Moto,Sandstorms,Medium,Metropolitian,False,0,0,0,139.73023913006557,263.7072009599883,Rota_Reduzida,1
pedido_135.40261850587692_85,129.36101408685738,135.11824754918564,120.11824754918564,15.768532015542494,10,4.661963434346616,Moto,Stormy,High,Urban,False,0,1,0,135.40261850587692,265.5208660550626,Aumento_Velocidade,0
pedido_165.9246266148869_96,131.55356453290258,110.87254936105349,95.87254936105349,13.017842883061412,5,4.629622112142233,Moto,Stormy,High,Metropolitian,True,0,1,0,165.9246266148869,266.7971759759404,Aumento_Velocidade,1
pedido_221.80287381570105_130,44.65612720835332,41.11300471440167,41.11300471440167,5.0149876397999735,5,4.662945793388872,Moto,Sandstorms,Jam,Metropolitian,False,1,1,0,221.80287381570105,267.9158785301027,Nenhuma,1
pedido_169.66882858685878_99,132.90857838319215,100.5999045650535,85.5999045650535,11.685585555764346,15,4.722847066869788,Moto,Windy,High,Metropolitian,False,0,1,0,169.66882858685878,270.2687331519123,Aumento_Velocidade,1
pedido_140.99294040740946_88,135.56342651820458,142.2746101509584,127.27461015095841,14.657760408340723,5,4.840237318918264,Moto,Windy,Jam,Metropolitian,False,0,1,0,140.99294040740946,273.2675505583679,Aumento_Velocidade,0
pedido_170.27005982800645_100,110.55105570494408,114.28789336452121,99.28789336452121,18.142168623218804,10,4.474633768855599,Moto,Sunny,Jam,Metropolitian,False,0,1,1,170.27005982800645,279.55795319252763,Aumento_Velocidade,1
pedido_172.32580771173653_101,126.59905997752136,112.85697720480334,97.85697720480334,1.4693731373230787,10,4.534573907339309,Moto,Stormy,High,Urban,False,0,1,0,172.32580771173653,280.18278491653984,Aumento_Velocidade,1
pedido_183.22798202863555_105,105.34782774628381,83.39036311828141,83.39036311828141,13.693742705219169,15,4.840571349249251,Scooter,Stormy,Low,Urban,True,0,0,0,183.22798202863555,281.61834514691697,Nenhuma,1
pedido_200.450820579055_118,100.34458430708159,82.6042077550567,67.6042077550567,4.912536015726305,15,4.603899335243197,Scooter,Sunny,Jam,Metropolitian,True,0,1,1,200.450820579055,283.05502833411174,Aumento_Velocidade,1
pedido_120.40901596882205_74,179.33493954879245,163.28404288266694,148.28404288266694,9.307279006977803,15,4.43468244010496,Moto,Stormy,Jam,Metropolitian,False,0,1,0,120.40901596882205,283.693058851489,Aumento_Velocidade,0
pedido_249.99607817396654_144,44.198672601410316,25.803030572183125,25.803030572183125,8.140729160940431,10,4.936550945621164,Scooter,Sandstorms,High,Metropolitian,False,1,1,0,249.99607817396654,285.79910874614967,Nenhuma,1
pedido_210.85157634084948_123,94.59897983503738,75.48768193073695,60.487681930736954,8.760942919617664,15,4.664785168418177,Moto,Sunny,High,Metropolitian,False,0,1,1,210.85157634084948,286.33925827158646,Aumento_Velocidade,1
pedido_198.78681959690203_116,103.33266471083887,89.2297066187492,74.2297066187492,12.985243865046693,15,4.806978562790849,Moto,Sunny,Medium,Metropolitian,True,0,0,1,198.78681959690203,288.01652621565125,Rota_Reduzida,1
pedido_130.2126185253962_80,174.1152546207447,164.63431581049,149.63431581049,1.9561847253263558,10,4.358891739231768,Moto,Windy,Medium,Metropolitian,False,0,0,0,130.2126185253962,289.8469343358862,Rota_Reduzida,0
pedido_195.41503781205395_114,102.09689165912876,99.86611154648239,84.86611154648239,16.459867752416613,10,4.843665199694841,Moto,Sunny,High,Urban,False,0,1,1,195.41503781205395,290.28114935853637,Aumento_Velocidade,1
pedido_180.4497081389129_104,129.59430586216735,111.87492096363513,96.87492096363513,9.710212072141621,15,4.619313643733497,Moto,Stormy,High,Urban,False,0,1,0,180.4497081389129,292.32462910254804,Aumento_Velocidade,1
pedido_186.97250629697177_110,134.8819635623919,108.26807296122047,93.26807296122047,14.081639794866003,15,4.691535356352098,Moto,Windy,Medium,Urban,False,0,0,0,186.97250629697177,295.24057925819227,Rota_Reduzida,1
pedido_257.0846738411298_153,45.63766835018847,29.112665584566074,29.112665584566074,5.893317563307104,10,4.6757434734417,Scooter,Windy,High,Metropolitian,False,1,1,0,257.0846738411298,296.1973394256959,Nenhuma,1
pedido_185.79964145523218_108,135.66621676078677,110.84382537782447,95.84382537782447,14.432907399402836,15,5.0,Scooter,Stormy,Medium,Metropolitian,True,0,0,0,185.79964145523218,296.64346683305666,Rota_Reduzida,1
pedido_211.9067800864787_124,98.99669493924114,89.96333296706638,74.96333296706638,8.464167872965696,10,4.91455188175216,Scooter,Sunny,Jam,Metropolitian,False,0,1,1,211.9067800864787,296.8701130535451,Aumento_Velocidade,1
pedido_193.61501258059218_111,135.3091974680962,105.23666816007034,90.23666816007034,14.476543049065073,15,4.518295087268104,Moto,Sandstorms,High,Metropolitian,False,0,1,0,193.61501258059218,298.8516807406625,Aumento_Velocidade,1
pedido_200.4374992262429_117,101.40291138286945,93.57556393767966,93.57556393767966,6.699945608845052,5,4.494922458004534,Moto,Windy,Low,Metropolitian,False,0,0,0,200.4374992262429,299.01306316392254,Nenhuma,1
pedido_172.77882586629715_102,145.62702391741638,127.54443063235507,112.54443063235507,17.0959555118412,15,4.469699947674887,Scooter,Foggy,High,Metropolitian,True,0,1,0,172.77882586629715,300.3232564986522,Aumento_Velocidade,1
pedido_186.0446103867793_109,111.77100808002368,106.2334086973733,106.2334086973733,14.548805630512462,10,4.655358925754584,Van,Sunny,Jam,Metropolitian,True,0,1,1,186.0446103867793,302.2780190841526,Nenhuma,1
pedido_195.58990633287408_115,136.98219144610695,119.22445820647201,104.22445820647201,5.035176867845443,5,4.521990474778943,Moto,Windy,Medium,Metropolitian,True,0,0,0,195.58990633287408,304.8143645393461,Rota_Reduzida,1
pedido_183.72199189603293_106,140.58333922900198,125.21203184350466,110.21203184350466,15.282445198414313,15,4.476176492530496,Scooter,Foggy,High,Metropolitian,False,0,1,0,183.72199189603293,308.93402373953757,Aumento_Velocidade,1
pedido_194.6313289778962_113,134.12547944357516,115.33747081504495,100.33747081504495,4.6873618640376495,15,4.74542740935616,Moto,Foggy,High,Metropolitian,False,0,1,0,194.6313289778962,309.9687997929411,Aumento_Velocidade,1
pedido_194.1937569019795_112,103.35083980638866,107.68248055286803,107.68248055286803,12.335432837668375,10,4.538263120493438,Moto,Windy,Low,Metropolitian,False,0,0,0,194.1937569019795,311.8762374548475,Nenhuma,1
pedido_224.45348557998736_133,103.64871864064442,95.27872661923502,80.27872661923502,14.087692376253086,10,4.919870177000878,Moto,Sunny,High,Metropolitian,True,0,1,1,224.45348557998736,314.7322121992224,Aumento_Velocidade,1
