id_pedido,previsao_min,tempo_real_min,tempo_corrigido_min,delivery_distance,tempo_coleta,Agent_Rating,Vehicle,Weather,Traffic,Area,weekend,is_grocery,jam_or_high_traffic,is_sunny_weather,tempo_criacao_sim,tempo_conclusao_sim,decisao,is_otd_corrigido
pedido_15.974742173622658_9,134.26524228980983,127.7259640456985,112.7259640456985,4.199572005797741,10,4.75400388898572,Scooter,Windy,Medium,Metropolitian,False,0,0,0,15.974742173622658,138.70070621932115,Rota_Reduzida,1
pedido_44.36055853881065_32,102.35835505279411,105.10698876666402,90.10698876666402,16.240141782658824,5,4.888570995424507,Moto,Sunny,Medium,Metropolitian,False,0,0,1,44.36055853881065,139.46754730547468,Rota_Reduzida,1
pedido_47.47055113878503_34,101.38254911175737,90.50088683815274,90.50088683815274,10.198542768224272,5,5.0,Scooter,Sandstorms,Low,Urban,False,0,0,0,47.47055113878503,142.97143797693775,Nenhuma,1
pedido_35.54373110425311_22,132.26490666012583,122.69292634362921,107.69292634362921,9.524168062473436,5,4.705389464441751,Moto,Sandstorms,High,Urban,False,0,1,0,35.54373110425311,148.23665744788232,Aumento_Velocidade,1
pedido_79.91390285299597_65,98.09455266861596,69.86402538478414,54.86402538478414,5.085351446852814,15,4.697890764982327,Scooter,Sunny,High,Metropolitian,False,0,1,1,79.91390285299597,149.77792823778012,Aumento_Velocidade,1
pedido_38.47372611028269_27,126.82930615313887,116.77197229386373,101.77197229386373,5.639911720613448,10,4.8577102638488885,Scooter,Stormy,Jam,Metropolitian,False,0,1,0,38.47372611028269,150.24569840414642,Aumento_Velocidade,1
pedido_25.536534156611545_17,131.64209897786156,125.84071423598064,110.84071423598064,0.0,15,4.705511017128268,Scooter,Windy,High,Metropolitian,False,0,1,0,25.536534156611545,151.37724839259218,Aumento_Velocidade,1
pedido_32.430618602617514_20,134.75456966814028,119.03975031374193,104.03975031374193,17.27081128818829,15,4.708630938672209,Moto,Sandstorms,High,Metropolitian,False,0,1,0,32.430618602617514,151.47036891635946,Aumento_Velocidade,1
pedido_27.157064386954215_18,135.2349377051799,125.41908075703361,110.41908075703361,10.453685178545964,15,4.906856213340329,Moto,Windy,High,Urban,False,0,1,0,27.157064386954215,152.57614514398784,Aumento_Velocidade,1
pedido_47.87868545255827_35,109.54164704749574,111.7643010828011,96.7643010828011,18.253371119375824,15,4.881115224002789,Moto,Sunny,Jam,Urban,False,0,1,1,47.87868545255827,159.64298653535937,Aumento_Velocidade,1
pedido_58.992358891588616_45,102.35970845081678,101.35208220053661,86.35208220053661,19.221651288350614,15,4.5599263537078745,Moto,Sunny,High,Metropolitian,False,0,1,1,58.992358891588616,160.34444109212524,Aumento_Velocidade,1
pedido_39.77022278900973_29,127.03445796061366,121.7256963577542,106.7256963577542,7.937248027858443,15,4.9229825344134035,Moto,Stormy,Jam,Metropolitian,False,0,1,0,39.77022278900973,161.49591914676392,Aumento_Velocidade,1
pedido_63.581905701815955_53,101.4485494434978,98.09301331684414,83.09301331684414,3.7719572785908113,15,4.923978511553751,Scooter,Sunny,Jam,Urban,True,0,1,1,63.581905701815955,161.6749190186601,Aumento_Velocidade,1
pedido_54.0867789956699_39,130.44988961041798,107.62947086230746,92.62947086230746,14.619276028645086,15,4.458612125900661,Moto,Stormy,High,Metropolitian,False,0,1,0,54.0867789956699,161.71624985797735,Aumento_Velocidade,1
pedido_93.0911466700517_77,94.2708500214489,69.02868785726933,54.02868785726933,2.795653804877425,15,4.736117014462133,Scooter,Sunny,Medium,Metropolitian,False,0,0,1,93.0911466700517,162.11983452732102,Rota_Reduzida,1
pedido_41.1478087061613_31,130.3229842711921,126.62745192106232,111.62745192106232,11.699138587791698,10,4.87108474234432,Scooter,Stormy,High,Urban,False,0,1,0,41.1478087061613,162.77526062722362,Aumento_Velocidade,1
pedido_24.671982118775972_16,128.36260269177163,148.33611303970906,133.33611303970906,4.959193225992774,5,4.667827610967629,Moto,Foggy,Medium,Metropolitian,False,0,0,0,24.671982118775972,163.00809515848505,Rota_Reduzida,0
pedido_35.824597157745735_23,135.2338915937963,134.87379441188844,119.87379441188844,17.98780108912006,10,4.817059978501633,Moto,Sandstorms,High,Metropolitian,False,0,1,0,35.824597157745735,165.69839156963417,Aumento_Velocidade,1
pedido_62.45514730899803_51,102.20560630300704,99.06457261139444,99.06457261139444,3.4689749055908092,5,4.569647202778954,Moto,Stormy,Low,Semi-Urban,False,0,0,0,62.45514730899803,166.51971992039245,Nenhuma,1
pedido_23.18478671102445_13,171.36160110569477,149.7118907330568,134.7118907330568,0.7093214849071856,10,4.257180670231901,Moto,Foggy,High,Metropolitian,False,0,1,0,23.18478671102445,167.89667744408126,Aumento_Velocidade,0
pedido_33.26540918025503_21,127.96394983580235,135.7285061093234,120.7285061093234,7.241847134729468,15,4.74457917548899,Moto,Stormy,Jam,Metropolitian,False,0,1,0,33.26540918025503,168.99391528957844,Aumento_Velocidade,0
pedido_59.01471791426747_46,130.22040801448227,110.563966234342,95.563966234342,6.566356934936955,15,4.8181921302279385,Moto,Sandstorms,High,Metropolitian,True,0,1,0,59.01471791426747,169.57868414860945,Aumento_Velocidade,1
pedido_70.60124006751192_56,94.49594367259826,94.19413493191574,94.19413493191574,6.614881757929514,5,4.84069843912903,Van,Sunny,High,Metropolitian,False,0,1,1,70.60124006751192,169.79537499942768,Nenhuma,1
pedido_59.21412181131171_47,141.02275848587644,121.22211418839368,106.22211418839368,12.104333696498108,10,4.683477397912832,Moto,Foggy,High,Urban,False,0,1,0,59.21412181131171,175.4362359997054,Aumento_Velocidade,1
pedido_48.18082493380472_36,124.33717820178744,117.33728649253668,117.33728649253668,14.758532644171758,10,4.718548000013112,Van,Windy,High,Other,False,0,1,0,48.18082493380472,175.5181114263414,Nenhuma,1
pedido_62.593726610251196_52,127.5980375578034,127.77854022329626,112.77854022329626,3.3133190342560654,5,4.6024365588702665,Scooter,Foggy,Jam,Metropolitian,False,0,1,0,62.593726610251196,180.37226683354746,Aumento_Velocidade,1
pedido_54.34428462421624_40,136.26392007022133,128.21663846850396,113.21663846850396,13.893185973981893,15,4.622558719640592,Moto,Stormy,Jam,Metropolitian,True,0,1,0,54.34428462421624,182.5609230927202,Aumento_Velocidade,1
pedido_48.915140690431116_37,136.37695337191965,135.27368586029192,120.27368586029192,15.456057108660426,15,4.497611323796868,Scooter,Sandstorms,Medium,Metropolitian,False,0,0,0,48.915140690431116,184.18882655072304,Rota_Reduzida,0
pedido_142.56281535412936_117,48.996140744373605,32.67258431273562,32.67258431273562,16.39012565245636,10,4.678036260429911,Scooter,Foggy,Medium,Metropolitian,True,1,0,0,142.56281535412936,185.23539966686496,Nenhuma,1
pedido_75.2784968643955_60,128.0005474843919,115.03250001141213,100.03250001141213,3.8691321889811237,10,4.927825025068093,Moto,Stormy,High,Metropolitian,False,0,1,0,75.2784968643955,185.31099687580763,Aumento_Velocidade,1
pedido_77.25459020453395_63,130.0460901157197,114.50617746364347,99.50617746364347,7.32423376364607,10,4.568378217296828,Moto,Windy,Jam,Metropolitian,True,0,1,0,77.25459020453395,186.76076766817744,Aumento_Velocidade,1
pedido_73.43477739806497_58,128.25958115038492,118.55396818925036,103.55396818925036,5.056781723874202,10,4.923085678081845,Moto,Stormy,High,Metropolitian,True,0,1,0,73.43477739806497,186.98874558731532,Aumento_Velocidade,1
pedido_40.87594291711419_30,169.41139048040299,151.3248700120058,131.3248700120058,3.202620310336353,15,4.395868455478994,Scooter,Stormy,Jam,Other,False,0,1,0,40.87594291711419,187.20081292912,Rota_Reduzida,0
pedido_9.32371330090749_7,166.78093897620917,163.31135046642834,163.31135046642834,15.04692170296733,15,4.359177936277578,Van,Sunny,Jam,Metropolitian,True,0,1,1,9.32371330090749,187.63506376733582,Nenhuma,0
pedido_52.24780822116579_38,133.6964329244104,135.67920268317724,120.67920268317724,16.197296060020392,15,4.916758574752621,Moto,Stormy,Medium,Metropolitian,False,0,0,0,52.24780822116579,187.92701090434304,Rota_Reduzida,0
pedido_21.112043151191113_12,166.05379862525794,166.69958916849785,166.69958916849785,4.8470521411055705,5,4.340326467546715,Van,Sunny,Medium,Urban,True,0,0,1,21.112043151191113,192.81163231968895,Nenhuma,0
pedido_81.26132571731453_66,132.4741772184434,112.2130285883758,97.2130285883758,5.429499179768408,15,4.700373346117737,Scooter,Foggy,High,Urban,True,0,1,0,81.26132571731453,193.47435430569033,Aumento_Velocidade,1
pedido_32.0927340397323_19,185.61651724085996,172.31788359438315,157.31788359438315,13.848856984282628,5,4.194153766889469,Moto,Sandstorms,High,Metropolitian,False,0,1,0,32.0927340397323,194.41061763411545,Aumento_Velocidade,0
pedido_70.34293692690228_55,137.2689087694227,124.4053432741008,109.4053432741008,10.422089833190215,15,4.807153069605375,Scooter,Windy,High,Metropolitian,False,0,1,0,70.34293692690228,194.74828020100307,Aumento_Velocidade,1
pedido_47.214346706422205_33,144.3020970793362,142.6772349401317,142.6772349401317,15.17377977225796,5,4.706367659539413,Van,Foggy,High,Metropolitian,True,0,1,0,47.214346706422205,194.8915816465539,Nenhuma,0
pedido_56.95462717353277_43,135.78175526201267,128.77726152320696,128.77726152320696,17.63982796911408,10,4.771466361846706,Van,Windy,Medium,Metropolitian,False,0,0,0,56.95462717353277,195.73188869673973,Nenhuma,0
pedido_60.99742591255281_49,136.03302261727933,145.20628096168724,130.20628096168724,5.808501036296636,5,4.487599547531578,Moto,Windy,Medium,Urban,False,0,0,0,60.99742591255281,196.20370687424005,Rota_Reduzida,0
pedido_83.01544211645246_69,135.20296211182148,119.44571107499036,104.44571107499036,4.2328561440071635,10,4.701245984510764,Scooter,Windy,Medium,Metropolitian,True,0,0,0,83.01544211645246,197.4611531914428,Rota_Reduzida,1
pedido_73.27885618711285_57,120.58155167367784,114.9472059751394,114.9472059751394,13.154326646233926,10,4.504034455450391,Moto,Sunny,Low,Metropolitian,False,0,0,1,73.27885618711285,198.22606216225225,Nenhuma,1
pedido_112.78612353331211_88,126.80353270585144,95.5572902885014,80.5572902885014,2.928311435285809,5,4.702846816129903,Scooter,Foggy,Jam,Urban,False,0,1,0,112.78612353331211,198.3434138218135,Aumento_Velocidade,1
pedido_76.16075408671601_61,133.29674649805645,132.58894438805848,117.58894438805848,19.229759780948005,5,4.64477219471504,Scooter,Windy,High,Urban,False,0,1,0,76.16075408671601,198.7496984747745,Aumento_Velocidade,1
pedido_84.64833208337436_71,132.08039412490245,114.36406160711306,99.36406160711306,2.147664472965018,15,4.756109133675497,Moto,Sandstorms,High,Metropolitian,False,0,1,0,84.64833208337436,199.01239369048741,Aumento_Velocidade,1
pedido_103.1968222500121_83,103.9043648249769,80.88504344579293,80.88504344579293,10.939163414747618,15,4.718856036592253,Moto,Stormy,Low,Metropolitian,False,0,0,0,103.1968222500121,199.08186569580505,Nenhuma,1
pedido_87.03376638649343_73,130.2724199799915,123.11248617828568,108.11248617828568,18.480543816463328,5,4.7494921586538394,Moto,Stormy,High,Metropolitian,False,0,1,0,87.03376638649343,200.1462525647791,Aumento_Velocidade,1
pedido_87.19259315030521_74,132.30446268278448,115.26889167416874,100.26889167416874,5.655370256248442,15,4.886169737020214,Moto,Sandstorms,High,Metropolitian,False,0,1,0,87.19259315030521,202.46148482447396,Aumento_Velocidade,1
pedido_82.89933580632425_68,140.9199537452364,130.66311504167106,115.66311504167106,11.704807107808687,5,4.457204786537391,Scooter,Foggy,Medium,Urban,False,0,0,0,82.89933580632425,203.5624508479953,Rota_Reduzida,1
pedido_60.83679477587817_48,176.79186238166716,143.63384770418085,128.63384770418085,5.914647762328599,15,4.395145848052458,Moto,Sandstorms,High,Metropolitian,False,0,1,0,60.83679477587817,204.470642480059,Aumento_Velocidade,0
pedido_78.4848866166789_64,133.57019960096127,137.22455729838646,122.22455729838646,2.9299299036930586,5,4.697582370356085,Moto,Windy,Medium,Metropolitian,False,0,0,0,78.4848866166789,205.70944391506538,Rota_Reduzida,0
pedido_77.2305461824763_62,141.9308575198485,139.0548369424122,124.05483694241221,15.4147746034566,5,4.952664761655704,Moto,Sandstorms,Jam,Metropolitian,False,0,1,0,77.2305461824763,206.2853831248885,Aumento_Velocidade,0
pedido_55.5876425914559_41,145.44720440514732,151.11545276150056,136.11545276150056,20.89776995851465,15,4.6250769726435035,Moto,Foggy,Medium,Metropolitian,True,0,0,0,55.5876425914559,206.70309535295647,Rota_Reduzida,0
pedido_85.6665257934879_72,129.4306379683732,123.27654074519634,108.27654074519634,14.948619433734473,15,4.929394378934957,Scooter,Stormy,High,Metropolitian,False,0,1,0,85.6665257934879,208.94306653868426,Aumento_Velocidade,1
pedido_157.7527772097155_134,46.033677345942976,41.240563581362565,41.240563581362565,12.510539554865245,10,4.704622244221078,Scooter,Windy,High,Metropolitian,True,1,1,0,157.7527772097155,208.99334079107808,Nenhuma,1
pedido_82.4883588682221_67,134.08634352750593,136.83221560541685,121.83221560541685,13.89270876525627,5,4.912537132570503,Moto,Stormy,Medium,Urban,False,0,0,0,82.4883588682221,209.32057447363894,Rota_Reduzida,0
pedido_169.0067207376254_147,42.93053554961503,25.488828576568046,25.488828576568046,14.82807089660037,15,4.772080762839686,Scooter,Sunny,High,Metropolitian,True,1,1,1,169.0067207376254,209.49554931419343,Nenhuma,1
pedido_65.15736024173243_54,141.41503421338032,139.709433832783,139.709433832783,13.929477919600028,5,4.732197904555574,Van,Foggy,High,Metropolitian,False,0,1,0,65.15736024173243,209.86679407451544,Nenhuma,0
pedido_98.95796725209858_82,133.7629571977518,120.91032711451693,105.91032711451693,18.1239481262828,5,4.49352624451345,Moto,Windy,High,Metropolitian,False,0,1,0,98.95796725209858,209.86829436661552,Aumento_Velocidade,1
pedido_93.66075901410578_78,153.8527053842638,128.17156853145133,113.17156853145133,13.627941023430935,5,4.543018763444558,Moto,Foggy,Jam,Metropolitian,False,0,1,0,93.66075901410578,211.83232754555712,Aumento_Velocidade,1
pedido_113.02673226877751_89,132.65488063328652,116.06995549547283,96.06995549547283,4.4367137683463085,5,4.9103358932873995,Scooter,Sandstorms,High,Semi-Urban,False,0,1,0,113.02673226877751,214.09668776425033,Rota_Reduzida,1
pedido_119.71550921724898_92,101.61481017132195,94.71931908956307,79.71931908956307,14.210736484772411,15,4.68925155071134,Scooter,Sunny,High,Metropolitian,False,0,1,1,119.71550921724898,214.43482830681205,Aumento_Velocidade,1
pedido_95.63590725371013_80,140.79982988042698,121.59934111735839,106.59934111735839,10.43624579433981,15,4.523953355418797,Moto,Windy,Jam,Metropolitian,False,0,1,0,95.63590725371013,217.2352483710685,Aumento_Velocidade,1
pedido_84.5698648025055_70,137.33098928290164,133.34931855335637,118.34931855335637,8.7784861528365,15,4.81861565206861,Moto,Windy,Medium,Urban,True,0,0,0,84.5698648025055,217.9191833558619,Rota_Reduzida,1
pedido_61.106222972649995_50,174.17173182809626,167.2176890679543,152.2176890679543,3.5424448578990777,5,4.429362839271034,Moto,Windy,High,Metropolitian,False,0,1,0,61.106222972649995,218.32391204060428,Aumento_Velocidade,0
pedido_106.03659578584336_84,123.04848443036296,117.7436722179479,102.7436722179479,2.9290895357969,10,4.526733119823764,Moto,Foggy,Medium,Urban,True,0,0,0,106.03659578584336,218.78026800379126,Rota_Reduzida,1
pedido_93.96899490858956_79,140.7428599896515,135.96618250116205,120.96618250116205,16.237579816064326,5,4.638396155535224,Scooter,Sandstorms,Jam,Metropolitian,False,0,1,0,93.96899490858956,219.93517740975162,Aumento_Velocidade,0
pedido_141.8929061606179_115,121.52706640036067,84.47607728021583,64.47607728021583,7.01295297523987,15,4.668659090081704,Moto,Foggy,High,Other,True,0,1,0,141.8929061606179,221.36898344083374,Rota_Reduzida,1
pedido_109.3719488958111_86,110.05350976389829,123.095503808231,108.095503808231,16.436904045411715,5,4.734973761348871,Scooter,Sunny,Jam,Metropolitian,False,0,1,1,109.3719488958111,222.4674527040421,Aumento_Velocidade,1
pedido_95.7363233131335_81,132.24162150115285,128.88743101615884,113.88743101615884,7.895034159005847,15,4.5002894925158206,Scooter,Foggy,High,Metropolitian,False,0,1,0,95.7363233131335,224.62375432929235,Aumento_Velocidade,1
pedido_128.40718720817156_100,133.2374444571589,106.8195097820969,91.8195097820969,0.7276317290428969,5,4.663321070661483,Moto,Foggy,High,Metropolitian,True,0,1,0,128.40718720817156,225.22669699026847,Aumento_Velocidade,1
pedido_121.9946939930282_94,133.56244620912418,115.6889316605579,100.6889316605579,11.800706758631183,5,4.741593357739574,Moto,Sandstorms,High,Metropolitian,False,0,1,0,121.9946939930282,227.6836256535861,Aumento_Velocidade,1
pedido_91.81410713011783_76,166.59410121370516,141.98542040543887,126.98542040543887,6.674148164147575,10,4.149489727697895,Scooter,Sunny,Medium,Metropolitian,False,0,0,1,91.81410713011783,228.7995275355567,Rota_Reduzida,0
pedido_120.45325470446564_93,131.09906871720924,113.59889382051799,98.59889382051799,2.890045776275767,10,4.718442010775429,Scooter,Windy,High,Urban,False,0,1,0,120.45325470446564,229.0521485249836,Aumento_Velocidade,1
pedido_109.34334813797888_85,131.62434569717465,121.43472947881554,106.43472947881554,5.354081299642682,15,4.931693377680812,Moto,Foggy,High,Metropolitian,True,0,1,0,109.34334813797888,230.7780776167944,Aumento_Velocidade,1
pedido_132.08054797538227_104,134.64449430465473,110.68519260008783,95.68519260008783,16.57101976725969,5,4.572778925983445,Moto,Sandstorms,High,Urban,False,0,1,0,132.08054797538227,232.7657405754701,Aumento_Velocidade,1
pedido_172.80669540215496_150,43.35389073927464,55.95818950715358,55.95818950715358,8.5106110360578,5,5.0,Van,Foggy,High,Metropolitian,False,1,1,0,172.80669540215496,233.76488490930853,Nenhuma,1
pedido_111.32032500815761_87,129.30952509073344,127.79188632722935,112.79188632722935,2.2638406144456757,10,4.705554857913483,Scooter,Stormy,High,Metropolitian,False,0,1,0,111.32032500815761,234.11221133538697,Aumento_Velocidade,1
pedido_117.48422165118176_91,129.20183095500593,126.92225486558874,111.92225486558874,5.610828558741123,5,4.942161237111597,Moto,Windy,High,Metropolitian,False,0,1,0,117.48422165118176,234.4064765167705,Aumento_Velocidade,1
pedido_133.62916277307193_105,136.58922280198175,102.02135391626385,87.02135391626385,20.92145440446872,15,4.60625102541197,Moto,Sandstorms,High,Metropolitian,True,0,1,0,133.62916277307193,235.65051668933577,Aumento_Velocidade,1
pedido_117.44700637465662_90,129.4387132489851,118.54539654445787,103.54539654445787,5.7956202046089516,15,4.503560313576004,Scooter,Sandstorms,High,Metropolitian,True,0,1,0,117.44700637465662,235.99240291911448,Aumento_Velocidade,1
pedido_55.78361285755738_42,200.19165268506003,183.25029398383555,168.25029398383555,12.23425009846519,15,4.444355974830554,Moto,Stormy,Jam,Metropolitian,False,0,1,0,55.78361285755738,239.03390684139293,Aumento_Velocidade,0
pedido_153.568678954376_129,99.17088575986794,90.8830617970964,75.8830617970964,8.57556605342257,10,4.6098961165983585,Moto,Sunny,High,Metropolitian,True,0,1,1,153.568678954376,239.4517407514724,Aumento_Velocidade,1
pedido_122.54102842041078_95,136.9024974005576,107.98046920962014,107.98046920962014,15.754413240923267,10,5.0,Van,Stormy,Jam,Metropolitian,False,0,1,0,122.54102842041078,240.52149763003092,Nenhuma,1
pedido_149.18460003988977_122,99.40365984301641,94.52073311697663,94.52073311697663,7.085466618966224,5,5.0,Moto,Foggy,Low,Metropolitian,False,0,0,0,149.18460003988977,248.7053331568664,Nenhuma,1
pedido_137.9612035040399_112,129.96401498083839,116.00669927860014,101.00669927860014,7.394099792082254,10,4.850864586591376,Scooter,Foggy,Jam,Metropolitian,True,0,1,0,137.9612035040399,248.96790278264004,Aumento_Velocidade,1
pedido_130.0559773092906_101,132.65520812979105,109.5221607184644,109.5221607184644,6.709144434183432,10,4.583957271276727,Van,Windy,High,Metropolitian,False,0,1,0,130.0559773092906,249.57813802775502,Nenhuma,1
pedido_125.48097375093799_97,132.23883538428598,125.00640355788082,110.00640355788082,15.85057060240539,15,4.775964879680667,Scooter,Stormy,Medium,Metropolitian,False,0,0,0,125.48097375093799,250.48737730881882,Rota_Reduzida,1
pedido_90.01292313110237_75,177.37056104180246,161.0699903119131,146.0699903119131,12.600586456328653,15,4.432561510666083,Scooter,Sunny,High,Metropolitian,False,0,1,1,90.01292313110237,251.08291344301546,Aumento_Velocidade,0
pedido_137.75295232168736_111,109.14890149567589,113.8532439882537,98.8532439882537,16.665170733507065,15,4.5380343190946,Scooter,Sunny,High,Metropolitian,True,0,1,1,137.75295232168736,251.60619630994105,Aumento_Velocidade,1
pedido_142.08693645587323_116,130.5641091610441,109.84122579366486,94.84122579366486,18.400839021128956,15,4.897020576375764,Scooter,Stormy,High,Metropolitian,False,0,1,0,142.08693645587323,251.9281622495381,Aumento_Velocidade,1
pedido_156.7700890349538_133,102.20560630300704,87.17694767413269,87.17694767413269,3.6109513444363666,10,4.575348963514399,Van,Stormy,Low,Metropolitian,False,0,0,0,156.7700890349538,253.9470367090865,Nenhuma,1
pedido_123.52282302108384_96,135.91910559681412,130.83959814416227,115.83959814416227,20.11047357781286,15,4.6865143870235295,Moto,Sandstorms,Medium,Metropolitian,False,0,0,0,123.52282302108384,254.3624211652461,Rota_Reduzida,1
pedido_167.7915895923114_144,131.7025454518257,88.6891875381514,73.6891875381514,0.7792467297707448,15,4.756945338622089,Scooter,Windy,High,Metropolitian,False,0,1,0,167.7915895923114,256.4807771304628,Aumento_Velocidade,1
pedido_135.42904888926395_107,136.34963584218897,132.99746483097212,117.99746483097212,6.130198625299438,5,4.723199332693354,Scooter,Windy,Medium,Metropolitian,False,0,0,0,135.42904888926395,258.4265137202361,Rota_Reduzida,1
pedido_156.47206036967873_132,127.68098561990368,112.08889283330228,97.08889283330228,3.1771149668618155,5,4.540707399445707,Moto,Windy,High,Metropolitian,True,0,1,0,156.47206036967873,258.560953202981,Aumento_Velocidade,1
pedido_159.930654756442_136,97.24062357596517,89.43168395885706,89.43168395885706,5.342284153837403,10,4.563168004744089,Moto,Stormy,Low,Other,False,0,0,0,159.930654756442,259.3623387152991,Nenhuma,1
pedido_130.39583746564747_103,138.46641522191248,139.1697709312593,124.16977093125931,14.288005393051508,5,4.541488164184447,Scooter,Stormy,Jam,Metropolitian,False,0,1,0,130.39583746564747,259.5656083969068,Aumento_Velocidade,0
pedido_144.48475561552362_118,142.69880885257305,116.09808224615244,101.09808224615244,14.035097971926099,15,4.730025463763037,Moto,Foggy,Medium,Urban,False,0,0,0,144.48475561552362,260.58283786167607,Rota_Reduzida,1
pedido_137.48164954894327_110,131.89740985108187,125.1158247748869,110.1158247748869,6.404165484762715,15,4.856418058855985,Moto,Foggy,High,Urban,True,0,1,0,137.48164954894327,262.59747432383017,Aumento_Velocidade,1
pedido_130.2474940845525_102,134.5142525570483,144.9655479747644,129.9655479747644,4.022435766356878,5,4.809882468738739,Scooter,Foggy,High,Metropolitian,False,0,1,0,130.2474940845525,265.2130420593169,Aumento_Velocidade,0
pedido_146.59719653269778_119,132.5995064518903,118.81318522341178,103.81318522341178,15.115742285359932,15,5.0,Scooter,Stormy,High,Metropolitian,False,0,1,0,146.59719653269778,265.4103817561096,Aumento_Velocidade,1
pedido_155.91351854627177_131,132.59041126256759,109.89660207458276,94.89660207458276,2.9615375933170145,15,4.895270419906025,Moto,Stormy,Medium,Urban,False,0,0,0,155.91351854627177,265.81012062085455,Rota_Reduzida,1
pedido_163.71539168786856_139,105.28344851291844,97.3320351660323,97.3320351660323,14.054548455211247,5,4.684980139069322,Scooter,Windy,Low,Metropolitian,True,0,0,0,163.71539168786856,266.04742685390084,Nenhuma,1
