id_pedido,previsao_min,tempo_real_min,tempo_corrigido_min,delivery_distance,tempo_coleta,Agent_Rating,Vehicle,Weather,Traffic,Area,weekend,is_grocery,jam_or_high_traffic,is_sunny_weather,tempo_criacao_sim,tempo_conclusao_sim,decisao,is_otd
pedido_41.95862010281423_22,135.7975343682578,105.08264919108233,90.08264919108233,14.90579671905387,10,4.7965684669300686,Scooter,Windy,High,Metropolitian,True,0,1,0,41.95862010281423,142.04126929389656,Aumento_Velocidade,1
pedido_65.40291734233351_40,101.7895561577202,89.74182117590986,74.74182117590986,13.676695741118383,5,4.754584045209052,Moto,Sunny,High,Metropolitian,False,0,1,1,65.40291734233351,145.14473851824337,Aumento_Velocidade,1
pedido_35.50008691927074_20,130.9258441760929,111.29266954164602,96.29266954164602,4.517740855449348,15,4.951802278155187,Moto,Stormy,High,Metropolitian,False,0,1,0,35.50008691927074,146.79275646091676,Aumento_Velocidade,0
pedido_33.494891810783145_15,106.13101517262399,124.48465643162672,109.48465643162672,16.74354450914659,5,4.473695688105123,Moto,Sunny,High,Urban,False,0,1,1,33.494891810783145,147.97954824240986,Aumento_Velocidade,0
pedido_42.68690544486337_24,103.36983236614864,102.11478714431502,102.11478714431502,15.789274715593951,5,4.629414930750003,Moto,Stormy,Low,Metropolitian,False,0,0,0,42.68690544486337,149.8016925891784,Nenhuma,1
pedido_70.46409154048777_43,100.33980805604831,90.58262148300919,75.58262148300919,3.3468051841629953,5,4.796557165483793,Moto,Sunny,Jam,Metropolitian,True,0,1,1,70.46409154048777,151.04671302349698,Aumento_Velocidade,1
pedido_94.56291376237297_57,95.39972886521163,56.97508957688271,41.97508957688271,0.7959261072003345,15,4.752164367994572,Moto,Sunny,High,Metropolitian,False,0,1,1,94.56291376237297,151.53800333925568,Aumento_Velocidade,1
pedido_104.36123744352665_64,44.288598084530875,36.05014081825316,36.05014081825316,4.679988070956396,15,4.638969675696789,Moto,Stormy,High,Metropolitian,False,1,1,0,104.36123744352665,155.41137826177982,Nenhuma,1
pedido_15.02624618819663_5,144.62493479333122,138.76586222804846,138.76586222804846,19.196161248022733,5,4.936599763732638,Van,Foggy,High,Metropolitian,True,0,1,0,15.02624618819663,158.7921084162451,Nenhuma,0
pedido_45.54991465685234_27,134.91954701229537,124.8372903602006,109.8372903602006,0.0,5,4.922587855518102,Moto,Foggy,High,Metropolitian,False,0,1,0,45.54991465685234,160.38720501705293,Aumento_Velocidade,0
pedido_82.34202355251541_49,104.28411853047639,88.63963641208119,73.63963641208119,13.250742004514745,5,4.711819771008236,Moto,Sunny,High,Metropolitian,True,0,1,1,82.34202355251541,160.9816599645966,Aumento_Velocidade,1
pedido_13.740423289482539_3,149.93884467972845,159.20026204866494,144.20026204866494,12.158799074404493,5,4.788409473085229,Scooter,Foggy,Jam,Metropolitian,False,0,1,0,13.740423289482539,162.9406853381475,Aumento_Velocidade,0
pedido_43.08681783294304_25,149.1076947561497,119.95367951478227,104.95367951478227,15.973363196821156,15,4.6531326565125966,Moto,Foggy,Jam,Urban,False,0,1,0,43.08681783294304,163.0404973477253,Aumento_Velocidade,0
pedido_35.23942016331122_19,143.73231567177737,142.228813862653,127.228813862653,11.324833273550773,5,4.583552582077371,Moto,Foggy,Medium,Metropolitian,True,0,0,0,35.23942016331122,167.46823402596422,Rota_Reduzida,0
pedido_33.62717126517557_16,130.09413057832128,138.9708298642348,123.97082986423479,0.5854405637998683,10,4.588382794910826,Scooter,Sandstorms,High,Metropolitian,True,0,1,0,33.62717126517557,167.59800112941036,Aumento_Velocidade,0
pedido_38.02160626162828_21,136.55816831904195,124.71047695294283,124.71047695294283,8.357949365648329,5,4.622520299356759,Van,Windy,Medium,Urban,True,0,0,0,38.02160626162828,167.7320832145711,Nenhuma,0
pedido_62.86436664155529_39,135.15115569448184,112.4019720323701,97.4019720323701,3.762528979838712,10,4.629723443184962,Scooter,Windy,Medium,Metropolitian,True,0,0,0,62.86436664155529,170.2663386739254,Rota_Reduzida,0
pedido_49.296171354736934_29,130.8637639254919,131.58700890340313,116.58700890340313,5.880719675643593,5,4.84656941956836,Moto,Windy,High,Metropolitian,False,0,1,0,49.296171354736934,170.88318025814007,Aumento_Velocidade,0
pedido_55.15721605423784_35,134.5812872354783,116.8309230285011,101.8309230285011,12.351094450248981,15,4.577774936152221,Scooter,Stormy,Jam,Metropolitian,False,0,1,0,55.15721605423784,171.98813908273894,Aumento_Velocidade,0
pedido_81.15117109744509_48,130.1409779445632,105.16840798576942,90.16840798576942,4.561653429113786,5,4.558597245356964,Moto,Sandstorms,High,Metropolitian,True,0,1,0,81.15117109744509,176.3195790832145,Aumento_Velocidade,1
pedido_27.30463989387539_12,134.89431514508453,135.06483501795802,135.06483501795802,16.35599015030248,15,4.54002660012977,Van,Windy,Medium,Metropolitian,False,0,0,0,27.30463989387539,177.3694749118334,Nenhuma,0
pedido_50.01309063085234_30,136.5877098555487,134.40184118599822,119.40184118599822,11.316366044335378,10,4.576255063466175,Moto,Sandstorms,Medium,Urban,False,0,0,0,50.01309063085234,179.41493181685055,Rota_Reduzida,0
pedido_101.61193333887012_62,99.86188123833735,89.94718471375309,74.94718471375309,4.423456909063693,5,4.556340728748721,Moto,Sunny,Jam,Metropolitian,False,0,1,1,101.61193333887012,181.5591180526232,Aumento_Velocidade,1
pedido_51.3936365792172_31,135.31850075111322,125.95152526676131,125.95152526676131,16.35147655107077,5,4.999791935760337,Van,Sandstorms,High,Metropolitian,False,0,1,0,51.3936365792172,182.3451618459785,Nenhuma,0
pedido_60.438346006811685_37,132.0143942073065,132.16015649436812,117.16015649436812,5.735326779286218,5,4.697296149175977,Scooter,Sandstorms,High,Metropolitian,False,0,1,0,60.438346006811685,182.5985025011798,Aumento_Velocidade,0
pedido_66.40955532644723_41,132.31286608333016,128.84040180862894,113.84040180862894,2.4074267888639493,5,4.698999146451782,Moto,Foggy,High,Metropolitian,True,0,1,0,66.40955532644723,185.24995713507616,Aumento_Velocidade,0
pedido_66.85686896925506_42,132.2070388870399,129.38918521657038,114.38918521657038,7.411001859123547,5,4.670465979356014,Moto,Windy,High,Metropolitian,False,0,1,0,66.85686896925506,186.24605418582544,Aumento_Velocidade,0
pedido_94.883206006316_58,106.75045152898899,93.28677887756062,78.28677887756062,17.101142367943325,15,4.501909676167048,Moto,Sunny,High,Metropolitian,False,0,1,1,94.883206006316,188.16998488387662,Aumento_Velocidade,1
pedido_46.115065573487094_28,140.23541902215143,148.78483290348166,133.78483290348166,13.902376398334585,10,4.919370539423767,Moto,Foggy,High,Metropolitian,False,0,1,0,46.115065573487094,189.89989847696876,Aumento_Velocidade,0
pedido_52.776672666239534_32,133.6560876597476,123.86735844130249,123.86735844130249,7.365250991356861,15,4.882218537387585,Van,Stormy,Medium,Metropolitian,True,0,0,0,52.776672666239534,191.64403110754202,Nenhuma,0
pedido_62.8236301628098_38,132.76413637961807,119.28037624471753,119.28037624471753,5.098781549849848,10,5.0,Van,Windy,High,Metropolitian,False,0,1,0,62.8236301628098,192.10400640752732,Nenhuma,0
pedido_19.023141462444407_9,171.36489949053043,162.55871950854578,162.55871950854578,11.461802931537264,15,4.382148013002656,Scooter,Foggy,Low,Metropolitian,False,0,0,0,19.023141462444407,196.5818609709902,Nenhuma,0
pedido_113.52039689613287_68,122.73902877897132,93.99242928086797,78.99242928086797,2.8686003600103156,10,4.459862027569119,Moto,Sandstorms,Jam,Metropolitian,False,0,1,0,113.52039689613287,202.51282617700082,Aumento_Velocidade,1
pedido_102.32347491263296_63,127.27760403750437,116.99675515155609,101.99675515155609,8.54955684009742,5,4.678626820605836,Scooter,Sandstorms,Jam,Urban,False,0,1,0,102.32347491263296,209.32023006418905,Aumento_Velocidade,0
pedido_95.26589423318485_59,129.42885239684082,126.59292930482465,111.59292930482465,3.6213900773740035,5,4.669711845674595,Moto,Windy,Jam,Metropolitian,True,0,1,0,95.26589423318485,211.85882353800952,Aumento_Velocidade,0
pedido_86.95579409389896_53,144.65638861687444,138.03581432353073,123.03581432353073,21.987299161460932,5,4.755850975115695,Scooter,Foggy,High,Metropolitian,False,0,1,0,86.95579409389896,214.9916084174297,Aumento_Velocidade,0
pedido_93.33443777992242_56,129.53437825119704,132.41666740261255,117.41666740261255,9.621552777859712,5,4.863652132475855,Moto,Foggy,Jam,Metropolitian,False,0,1,0,93.33443777992242,215.75110518253496,Aumento_Velocidade,0
pedido_18.29608602507151_8,199.89059422883045,202.5344632777457,187.5344632777457,10.468491205987185,10,4.400116451843543,Moto,Foggy,Jam,Urban,False,0,1,0,18.29608602507151,215.8305493028172,Aumento_Velocidade,0
pedido_86.52513497261495_52,140.4871397671035,135.5845081839951,120.5845081839951,14.853973130268777,10,4.817446138259726,Moto,Foggy,High,Metropolitian,False,0,1,0,86.52513497261495,217.10964315661005,Aumento_Velocidade,0
pedido_80.3800517811784_47,135.5811586996932,138.25074552647658,123.25074552647658,9.266547133380604,15,4.735159103084149,Scooter,Windy,Medium,Metropolitian,False,0,0,0,80.3800517811784,218.63079730765497,Rota_Reduzida,0
pedido_91.73393054689076_55,130.5840820227643,127.52993842957358,112.52993842957358,3.4241661843966726,15,4.901611760531458,Scooter,Windy,High,Urban,False,0,1,0,91.73393054689076,219.26386897646432,Aumento_Velocidade,0
pedido_98.81668319843904_61,132.77436135489882,129.3903628045424,114.3903628045424,16.679775987081804,10,4.504875833673567,Moto,Windy,High,Urban,False,0,1,0,98.81668319843904,223.20704600298143,Aumento_Velocidade,0
pedido_134.47554022675746_77,127.4645983255548,101.06828434177659,86.06828434177659,0.415384529158354,5,4.633237272154288,Moto,Stormy,High,Metropolitian,False,0,1,0,134.47554022675746,225.54382456853403,Aumento_Velocidade,1
pedido_83.66171877379654_50,143.05945443782988,147.33105058311486,132.33105058311486,14.638097183989412,10,4.757869248746059,Scooter,Foggy,Medium,Urban,False,0,0,0,83.66171877379654,225.9927693569114,Rota_Reduzida,0
pedido_98.10698754726816_60,135.15115569448184,140.31918973967754,125.31918973967754,3.504449728090396,5,4.642410172323084,Moto,Windy,Medium,Metropolitian,True,0,0,0,98.10698754726816,228.4261772869457,Rota_Reduzida,0
pedido_134.8553951026233_79,99.83805848838777,83.85437106138905,83.85437106138905,6.038893160489938,10,4.680229764011118,Moto,Foggy,Low,Metropolitian,False,0,0,0,134.8553951026233,228.70976616401236,Nenhuma,1
pedido_152.8673948240206_89,98.13207559580903,76.05740933828336,61.057409338283364,2.452232162890702,15,4.8702658927389955,Scooter,Sunny,High,Urban,True,0,1,1,152.8673948240206,228.92480416230399,Aumento_Velocidade,1
pedido_109.53941907957145_67,133.29583074714068,125.22482987317917,110.22482987317917,18.530040676634815,10,4.6321521695704035,Scooter,Windy,High,Metropolitian,False,0,1,0,109.53941907957145,229.76424895275062,Aumento_Velocidade,0
pedido_58.006634638281724_36,182.6857069556755,181.81697719774166,166.81697719774166,3.0285281637844044,5,4.397442970640529,Moto,Sunny,Jam,Metropolitian,False,0,1,1,58.006634638281724,229.8236118360234,Aumento_Velocidade,0
pedido_75.39101096115097_45,178.19874645094725,156.48564724073668,141.48564724073668,6.779356799998496,15,4.374793189864398,Moto,Foggy,High,Metropolitian,True,0,1,0,75.39101096115097,231.87665820188766,Aumento_Velocidade,0
pedido_105.3060576525764_65,137.53218684409728,139.78702105510848,124.78702105510848,16.826376042269512,5,4.499563074755547,Moto,Windy,Jam,Metropolitian,False,0,1,0,105.3060576525764,235.09307870768487,Aumento_Velocidade,0
pedido_204.92801218364923_134,40.38640120365964,28.41289178011622,28.41289178011622,14.338099694135767,5,5.0,Moto,Sunny,Medium,Metropolitian,True,1,0,1,204.92801218364923,238.34090396376544,Nenhuma,1
pedido_87.70693390953709_54,176.73319939861875,161.63413906972568,146.63413906972568,2.330700286294838,5,4.382750489832639,Moto,Sandstorms,High,Metropolitian,True,0,1,0,87.70693390953709,239.34107297926278,Aumento_Velocidade,0
pedido_157.6491417130001_92,100.52869277437144,67.11970668262799,67.11970668262799,3.2140892847226685,15,4.740133586233389,Moto,Foggy,Low,Metropolitian,True,0,0,0,157.6491417130001,239.76884839562808,Nenhuma,1
pedido_128.61107319299148_72,134.0634706062527,112.11018969487151,97.11018969487151,10.87910449814807,15,4.888189720060609,Scooter,Sandstorms,High,Metropolitian,True,0,1,0,128.61107319299148,240.721262887863,Aumento_Velocidade,0
pedido_192.81695613620033_120,60.700277718022114,56.95636020941859,41.95636020941859,12.253588580977718,10,4.347677919749163,Scooter,Windy,Medium,Metropolitian,False,1,0,0,192.81695613620033,244.77331634561892,Rota_Reduzida,1
pedido_106.05329774197209_66,140.65536648357693,144.53057290863563,129.53057290863563,13.605707804281282,10,4.930208995555518,Moto,Windy,Jam,Urban,True,0,1,0,106.05329774197209,245.5838706506077,Aumento_Velocidade,0
pedido_135.80380234854428_82,102.54825787877742,106.72922141643215,106.72922141643215,16.710361362243844,5,4.986261061124929,Moto,Stormy,Low,Metropolitian,False,0,0,0,135.80380234854428,247.53302376497643,Nenhuma,1
pedido_134.87525965835187_80,140.19943154947018,118.69157300631537,103.69157300631537,14.11181554727507,10,4.9139726282172616,Moto,Foggy,High,Urban,False,0,1,0,134.87525965835187,248.56683266466723,Aumento_Velocidade,0
pedido_121.3192832006691_70,141.8150411933179,127.36397314515764,112.36397314515764,13.792425908509902,15,5.0,Moto,Sandstorms,Jam,Metropolitian,False,0,1,0,121.3192832006691,248.68325634582675,Aumento_Velocidade,0
pedido_139.87092176754044_85,123.33772277780575,114.18500535052259,99.18500535052259,2.900063095771332,10,4.616821346287505,Moto,Stormy,Jam,Metropolitian,False,0,1,0,139.87092176754044,249.05592711806304,Aumento_Velocidade,0
pedido_128.2412323053769_71,135.2407815227522,131.90827787627518,116.90827787627518,8.320977487330765,5,4.999896899981481,Moto,Sandstorms,High,Metropolitian,True,0,1,0,128.2412323053769,250.1495101816521,Aumento_Velocidade,0
pedido_136.52846334995533_83,137.61740068824457,119.9099027305812,104.9099027305812,3.741320115371649,10,4.975409669160376,Moto,Sandstorms,High,Urban,False,0,1,0,136.52846334995533,251.43836608053653,Aumento_Velocidade,0
pedido_148.2334811387211_87,109.81572628245364,103.41544805697646,88.41544805697646,16.335267767292756,15,4.840856041181378,Moto,Sunny,Jam,Metropolitian,False,0,1,1,148.2334811387211,251.64892919569755,Aumento_Velocidade,1
pedido_118.06853045893456_69,140.99813371171672,125.46049723562126,125.46049723562126,13.316562684597583,10,4.594316088600968,Van,Windy,Jam,Metropolitian,True,0,1,0,118.06853045893456,253.52902769455582,Nenhuma,0
pedido_185.4013425284492_110,95.39972886521163,75.29182138079005,60.291821380790054,0.06348312304022752,10,4.816631612086214,Moto,Sunny,High,Urban,False,0,1,1,185.4013425284492,255.69316390923925,Aumento_Velocidade,1
pedido_154.4165877301127_90,130.3802985968279,101.65424293300347,86.65424293300347,4.532297782763458,15,4.844412207160876,Scooter,Sandstorms,High,Metropolitian,True,0,1,0,154.4165877301127,256.07083066311617,Aumento_Velocidade,1
pedido_133.51733004835933_75,127.24367888595586,134.3298754092965,119.3298754092965,5.87873231773277,5,4.833407487583046,Scooter,Stormy,Jam,Metropolitian,False,0,1,0,133.51733004835933,257.84720545765583,Aumento_Velocidade,0
pedido_161.72233968113463_95,103.43522374624038,106.78603183007084,91.78603183007084,6.881686194724528,5,4.4643251054567,Moto,Sunny,High,Urban,False,0,1,1,161.72233968113463,258.5083715112055,Aumento_Velocidade,1
pedido_150.64415910689456_88,141.43956743571613,119.55456007074281,104.55456007074281,12.506725890305715,5,4.800503488401521,Moto,Foggy,High,Urban,False,0,1,0,150.64415910689456,260.1987191776374,Aumento_Velocidade,0
pedido_157.57502175163782_91,128.2225744463269,112.93426105311552,97.93426105311552,4.009221185441216,5,4.825315066394402,Scooter,Stormy,High,Urban,False,0,1,0,157.57502175163782,260.50928280475335,Aumento_Velocidade,1
pedido_133.9132960186479_76,132.5897805730476,133.2182899560607,118.21828995606069,1.3943911534835078,10,4.820478550187436,Scooter,Foggy,High,Metropolitian,True,0,1,0,133.9132960186479,262.1315859747086,Aumento_Velocidade,0
pedido_186.4783002206293_113,105.42117075543345,92.58019296716256,77.58019296716256,4.014347959164528,5,4.515436251432217,Moto,Sunny,High,Metropolitian,True,0,1,1,186.4783002206293,269.0584931877919,Aumento_Velocidade,1
pedido_169.13369369522232_98,127.75939974483867,112.40026196215885,97.40026196215885,6.608587679958569,5,4.487294362394072,Moto,Windy,Jam,Metropolitian,False,0,1,0,169.13369369522232,271.53395565738117,Aumento_Velocidade,1
pedido_161.2137961330869_94,132.53622537726864,121.4699683304583,106.4699683304583,9.956366985264516,5,4.597109509528902,Moto,Sandstorms,Jam,Metropolitian,True,0,1,0,161.2137961330869,272.68376446354523,Aumento_Velocidade,0
pedido_169.30898991012245_99,98.88220686180085,95.19930509070684,95.19930509070684,6.799007914258127,10,4.488600421789961,Moto,Sunny,Low,Urban,False,0,0,1,169.30898991012245,274.5082950008293,Nenhuma,1
pedido_134.57527867585517_78,154.2726395274571,150.25459682248075,135.25459682248075,22.628449502125072,5,4.577695781004307,Moto,Foggy,Jam,Metropolitian,False,0,1,0,134.57527867585517,274.8298754983359,Aumento_Velocidade,0
pedido_166.1219951145268_97,129.36101408685738,111.60717385335268,96.60717385335268,14.993188551694962,15,4.676178189516094,Moto,Stormy,High,Urban,False,0,1,0,166.1219951145268,277.7291689678795,Aumento_Velocidade,0
pedido_165.60178648507645_96,138.2951531495596,113.97395305003738,98.97395305003738,11.281950664382345,15,4.964026260726547,Moto,Windy,High,Urban,True,0,1,0,165.60178648507645,279.5757395351138,Aumento_Velocidade,0
pedido_176.96760066607465_106,109.40958958408089,97.8198626050409,97.8198626050409,19.200709747732553,5,4.894293576142139,Moto,Foggy,Low,Other,True,0,0,0,176.96760066607465,279.78746327111554,Nenhuma,1
pedido_143.66453188730765_86,173.11236918961868,137.37567552174835,122.37567552174835,0.7960358919531965,15,4.447449568029997,Moto,Foggy,Medium,Metropolitian,False,0,0,0,143.66453188730765,281.040207409056,Rota_Reduzida,0
pedido_129.20821151357026_73,171.18924261472148,157.04839984091097,142.04839984091097,3.763321240668775,10,4.4137373936311395,Moto,Foggy,Medium,Metropolitian,True,0,0,0,129.20821151357026,281.25661135448127,Rota_Reduzida,0
pedido_190.63616423556792_119,94.63158532354707,82.91956983558767,82.91956983558767,7.268811212100347,10,4.714007052312849,Van,Sunny,High,Urban,False,0,1,1,190.63616423556792,283.5557340711556,Nenhuma,1
pedido_176.0985122802574_105,130.4936165600516,114.08642138628889,99.08642138628889,2.7598018905815738,10,4.4961874117336365,Moto,Sandstorms,High,Metropolitian,True,0,1,0,176.0985122802574,285.18493366654627,Aumento_Velocidade,0
pedido_160.16643907551526_93,134.7974215953007,135.7694499081558,120.76944990815579,3.1164587772047883,5,4.682266639236806,Moto,Foggy,High,Urban,False,0,1,0,160.16643907551526,285.935888983671,Aumento_Velocidade,0
pedido_195.3667609137721_123,111.77100808002368,91.84291656412856,76.84291656412856,14.456192138091403,15,4.740085421805511,Moto,Sunny,Jam,Metropolitian,True,0,1,1,195.3667609137721,287.20967747790064,Aumento_Velocidade,1
pedido_203.4740299356111_129,98.88220686180085,80.26330227910191,80.26330227910191,6.552496423743095,5,4.529220893992573,Scooter,Sunny,Low,Metropolitian,False,0,0,1,203.4740299356111,288.737332214713,Nenhuma,1
pedido_169.85916352316602_100,135.05431243524654,129.8314706242165,114.83147062421651,10.099269036236425,5,5.0,Moto,Sandstorms,High,Metropolitian,False,0,1,0,169.85916352316602,289.6906341473825,Aumento_Velocidade,0
pedido_201.95832361750973_128,106.77629764158354,88.93298892943211,73.93298892943211,15.212455256036279,15,4.646637006020885,Moto,Sunny,Medium,Metropolitian,True,0,0,1,201.95832361750973,290.89131254694183,Rota_Reduzida,1
pedido_247.7539662597797_167,45.22454877506103,38.560752498010636,38.560752498010636,16.542680376143373,5,4.773499254016893,Scooter,Sandstorms,High,Metropolitian,True,1,1,0,247.7539662597797,291.31471875779033,Nenhuma,1
pedido_176.05386670527278_104,105.40849429443455,105.4483973665727,105.4483973665727,16.32072547142985,10,4.623182552439544,Moto,Windy,Low,Urban,True,0,0,0,176.05386670527278,291.5022640718455,Nenhuma,1
pedido_194.0239048892693_122,100.09444160993549,93.25940526255498,93.25940526255498,11.540230884644075,5,4.583632219277128,Van,Sunny,Medium,Metropolitian,False,0,0,1,194.0239048892693,292.28331015182425,Nenhuma,1
pedido_185.31084298395248_109,128.45671619654885,107.49688062271544,92.49688062271544,7.331957952513658,15,4.75870756550892,Moto,Stormy,High,Metropolitian,False,0,1,0,185.31084298395248,292.80772360666793,Aumento_Velocidade,0
pedido_188.33501595175332_114,130.142437491438,108.27939026686025,93.27939026686025,6.967780024293058,15,4.5325190471134365,Moto,Windy,High,Metropolitian,False,0,1,0,188.33501595175332,296.61440621861357,Aumento_Velocidade,0
pedido_185.23589679192943_108,128.7582345717014,123.90912252729845,108.90912252729845,16.500509702302622,5,4.8439263172038,Moto,Stormy,High,Metropolitian,False,0,1,0,185.23589679192943,299.1450193192279,Aumento_Velocidade,0
pedido_172.03605211264355_101,142.65883632510054,137.9050834295682,122.90508342956821,16.36907441274706,5,4.730765642933841,Scooter,Foggy,Medium,Metropolitian,False,0,0,0,172.03605211264355,299.9411355422118,Rota_Reduzida,0
pedido_175.634201805927_103,135.49144808744487,130.5651337395356,115.56513373953561,12.435864996685593,10,4.5654827705027605,Scooter,Stormy,Medium,Urban,True,0,0,0,175.634201805927,301.19933554546265,Rota_Reduzida,0
pedido_132.96537476462996_74,174.47503652974336,169.0230379774605,154.0230379774605,2.9351534900408294,15,4.405710343328714,Moto,Foggy,Jam,Metropolitian,True,0,1,0,132.96537476462996,301.9884127420904,Aumento_Velocidade,0
pedido_186.39042313105435_112,127.96394983580235,121.41660488341552,106.41660488341552,6.52396809253121,10,4.724350587895489,Moto,Stormy,Jam,Metropolitian,False,0,1,0,186.39042313105435,302.8070280144699,Aumento_Velocidade,0
pedido_203.647973252729_131,129.38302488090125,108.66318767374764,93.66318767374764,5.319072226864008,10,4.732968235949308,Moto,Sandstorms,Jam,Metropolitian,True,0,1,0,203.647973252729,307.31116092647665,Aumento_Velocidade,1
pedido_189.8101777372899_116,132.7245584404563,129.39169380493672,114.39169380493672,4.210517410763621,5,4.5862717903181975,Scooter,Foggy,High,Urban,True,0,1,0,189.8101777372899,309.2018715422266,Aumento_Velocidade,0
pedido_173.99633065574255_102,141.007127883658,127.89060094471924,127.89060094471924,17.010379101882645,10,4.489784238875839,Van,Foggy,High,Metropolitian,False,0,1,0,173.99633065574255,311.8869316004618,Nenhuma,0
pedido_204.56004601924548_133,130.21868562333154,107.47683854896393,92.47683854896393,4.037802448534751,15,4.526584838845291,Scooter,Stormy,Medium,Metropolitian,True,0,0,0,204.56004601924548,312.0368845682094,Rota_Reduzida,0
pedido_190.46642033422063_118,130.85951845746234,133.11918090372626,118.11918090372626,2.757282939636403,5,4.583469108272104,Moto,Windy,High,Urban,False,0,1,0,190.46642033422063,313.5856012379469,Aumento_Velocidade,0
pedido_295.7833654263657_202,33.15899814236802,14.48232840406694,14.48232840406694,6.288808121500448,5,4.788232730410092,Moto,Sunny,Low,Metropolitian,True,1,0,1,295.7833654263657,315.26569383043267,Nenhuma,1
