id_pedido,previsao_min,tempo_real_min,tempo_corrigido_min,delivery_distance,tempo_coleta,Agent_Rating,Vehicle,Weather,Traffic,Area,weekend,is_grocery,jam_or_high_traffic,is_sunny_weather,tempo_criacao_sim,tempo_conclusao_sim,decisao
pedido_115.49433223134906_71,94.29195456174988,80.08833984105132,65.08833984105132,3.6428024766270095,10,4.677057083240353,Moto,Sunny,Medium,Metropolitian,False,0,0,1,115.49433223134906,190.58267207240038,Rota_Reduzida
pedido_17.648432819636167_12,185.67946327560475,178.65543167252432,163.65543167252432,16.39620070627928,10,4.426955894320426,Scooter,Sandstorms,High,Urban,False,0,1,0,17.648432819636167,191.30386449216047,Aumento_Velocidade
pedido_27.663446983793516_17,177.9518145913817,169.0029978473341,154.0029978473341,8.371757651720548,10,4.307156422630151,Moto,Foggy,High,Metropolitian,False,0,1,0,27.663446983793516,191.6664448311276,Aumento_Velocidade
pedido_75.2021761503111_44,135.1510607300275,116.76608050875961,101.76608050875961,5.214364140519514,15,5.0,Moto,Stormy,Medium,Metropolitian,False,0,0,0,75.2021761503111,191.96825665907073,Rota_Reduzida
pedido_88.95464146651116_53,111.23090892301978,88.64041180227258,88.64041180227258,9.919829680845584,15,4.633453174985419,Moto,Sunny,Low,Metropolitian,False,0,0,1,88.95464146651116,192.59505326878374,Nenhuma
pedido_90.79169582259271_56,132.92869857528743,107.8904608916502,92.8904608916502,16.874572122736744,10,4.702077556392408,Moto,Stormy,Jam,Metropolitian,False,0,1,0,90.79169582259271,193.68215671424292,Aumento_Velocidade
pedido_89.35199626658844_54,134.20702046845372,114.68532645377331,99.68532645377331,14.475538912564776,5,4.682779906974213,Moto,Sandstorms,High,Metropolitian,False,0,1,0,89.35199626658844,194.03732272036177,Aumento_Velocidade
pedido_97.30863760247323_60,140.680112465324,102.89968219672818,87.89968219672818,15.891302166464506,10,4.523931396081422,Moto,Stormy,Jam,Metropolitian,True,0,1,0,97.30863760247323,195.2083197992014,Aumento_Velocidade
pedido_83.40794049674295_50,131.47357163045365,123.81717758600533,108.81717758600533,3.5465357038337393,5,4.784024186022871,Moto,Windy,High,Metropolitian,False,0,1,0,83.40794049674295,197.22511808274828,Aumento_Velocidade
pedido_41.04425892592279_29,185.379117227558,159.19176421087502,144.19176421087502,13.670482494431136,15,4.258092450820455,Scooter,Windy,High,Metropolitian,False,0,1,0,41.04425892592279,200.23602313679783,Aumento_Velocidade
pedido_84.91990522368816_51,136.495532914919,126.5796528121877,111.5796528121877,15.979660835861855,5,4.690495384441457,Moto,Sandstorms,Medium,Metropolitian,False,0,0,0,84.91990522368816,201.49955803587585,Rota_Reduzida
pedido_71.52696346217836_42,136.2283951820634,126.90319284023079,126.90319284023079,7.568334739441356,5,4.1776855857670245,Moto,Windy,Low,Metropolitian,True,0,0,0,71.52696346217836,203.43015630240916,Nenhuma
pedido_73.9171653464764_43,133.43825524635628,115.29605201459964,115.29605201459964,6.772792980628011,15,4.34092069818545,Moto,Stormy,Low,Metropolitian,False,0,0,0,73.9171653464764,204.21321736107603,Nenhuma
pedido_108.29802463032202_68,95.86854740525581,96.12037178038607,81.12037178038607,8.471583830623903,15,4.715067442605968,Moto,Sunny,Medium,Urban,False,0,0,1,108.29802463032202,204.41839641070808,Rota_Reduzida
pedido_88.47781678800092_52,135.76807368764494,127.37275436961363,112.37275436961363,18.81670683447406,5,4.975727196216108,Moto,Sandstorms,High,Metropolitian,False,0,1,0,88.47781678800092,205.85057115761455,Aumento_Velocidade
pedido_79.86219044547904_48,130.3867672589117,126.95241707456981,111.95241707456981,3.124040045580381,15,4.988795681857877,Moto,Windy,Jam,Metropolitian,False,0,1,0,79.86219044547904,206.81460752004887,Aumento_Velocidade
pedido_89.61218176769368_55,135.20296211182148,127.8537985541191,112.8537985541191,3.312854706271193,5,4.721995376524781,Moto,Windy,Medium,Metropolitian,True,0,0,0,89.61218176769368,207.46598032181276,Rota_Reduzida
pedido_179.28652515221646_106,40.642252276933355,24.35062510264204,24.35062510264204,16.895193999293234,5,4.558898116873438,Moto,Sunny,High,Metropolitian,False,1,1,1,179.28652515221646,208.6371502548585,Nenhuma
pedido_91.7046160939428_57,132.49103640531567,108.77569703813312,108.77569703813312,8.005723899639614,15,4.8704828912882006,Van,Foggy,High,Urban,False,0,1,0,91.7046160939428,215.48031313207593,Nenhuma
pedido_51.07427333601408_34,175.35601677013315,164.4066781521559,149.4066781521559,3.032080871406772,15,4.392884956900045,Scooter,Sandstorms,High,Metropolitian,False,0,1,0,51.07427333601408,215.48095148816998,Aumento_Velocidade
pedido_100.8375070966256_62,134.29372904760223,117.39642827591288,102.39642827591288,10.341236664165912,15,4.933961097598127,Moto,Sandstorms,High,Metropolitian,True,0,1,0,100.8375070966256,218.2339353725385,Aumento_Velocidade
pedido_106.08495079023017_67,132.97931325961284,117.90980540314519,102.90980540314519,3.922249572687222,10,4.718259204171842,Moto,Foggy,High,Metropolitian,True,0,1,0,106.08495079023017,218.99475619337534,Aumento_Velocidade
pedido_103.7515066634101_63,130.47731589203755,116.74064246725067,101.74064246725067,7.037077044696089,15,5.0,Moto,Stormy,Jam,Metropolitian,True,0,1,0,103.7515066634101,220.49214913066078,Aumento_Velocidade
pedido_116.08625861845717_72,127.15064502066777,109.68103764751936,89.68103764751936,16.016185324169943,15,4.599817694092343,Scooter,Sandstorms,High,Other,False,0,1,0,116.08625861845717,220.76729626597654,Rota_Reduzida
pedido_94.55271362891698_58,140.79164061301194,138.4436938801499,123.44369388014991,13.898102863608601,5,4.592730484900835,Moto,Sandstorms,Jam,Metropolitian,False,0,1,0,94.55271362891698,222.9964075090669,Aumento_Velocidade
pedido_113.9548959513686_70,128.35974406958636,110.69944795602196,95.69944795602196,5.8348242557034435,15,4.71596122269284,Moto,Stormy,High,Metropolitian,False,0,1,0,113.9548959513686,224.65434390739057,Aumento_Velocidade
pedido_144.16623515797332_85,100.84904109258957,87.14298520582068,72.14298520582068,13.815458488596287,10,4.919025205504958,Moto,Sunny,Medium,Semi-Urban,False,0,0,1,144.16623515797332,226.309220363794,Rota_Reduzida
pedido_94.70736476236293_59,128.0005474843919,122.79793155690933,122.79793155690933,4.11341916045644,10,4.90393660147186,Van,Stormy,High,Metropolitian,False,0,1,0,94.70736476236293,227.50529631927225,Nenhuma
pedido_103.84580212092496_64,132.41530313505706,134.81715774234326,119.81715774234326,7.474365185682629,5,4.802009262330294,Moto,Windy,High,Metropolitian,False,0,1,0,103.84580212092496,228.6629598632682,Aumento_Velocidade
pedido_123.08399541814065_78,132.90857838319215,115.96645238134504,100.96645238134504,11.907367361408044,5,4.716461213059064,Scooter,Windy,High,Metropolitian,False,0,1,0,123.08399541814065,229.0504477994857,Aumento_Velocidade
pedido_98.15895364593841_61,129.22915127338524,128.68929858718582,128.68929858718582,7.546709598774735,5,4.876197982414085,Van,Foggy,Jam,Metropolitian,False,0,1,0,98.15895364593841,231.84825223312424,Nenhuma
pedido_116.3899317444332_73,132.62410172513793,125.79460578032814,110.79460578032814,4.103912073432138,5,4.4603113288404215,Scooter,Foggy,High,Urban,False,0,1,0,116.3899317444332,232.18453752476134,Aumento_Velocidade
pedido_135.17618615838336_82,125.56687592667173,105.43002243769655,85.43002243769655,4.436340286263021,15,4.9827366303023926,Scooter,Foggy,Jam,Other,True,0,1,0,135.17618615838336,235.6062085960799,Rota_Reduzida
pedido_104.31976045742842_65,132.16322789244947,116.78465222667981,116.78465222667981,0.1411376735681884,15,4.7882848666136875,Van,Stormy,Medium,Metropolitian,False,0,0,0,104.31976045742842,236.10441268410824,Nenhuma
pedido_155.80833015657598_92,99.17050087508028,76.50917893459777,76.50917893459777,0.0,5,4.564173517931315,Moto,Sunny,Low,Urban,False,0,0,1,155.80833015657598,237.31750909117375,Nenhuma
pedido_113.64913807822953_69,132.08738865094864,128.7966564545506,113.7966564545506,6.707043457501484,10,4.956288068421997,Moto,Stormy,High,Metropolitian,False,0,1,0,113.64913807822953,237.44579453278013,Aumento_Velocidade
pedido_161.85205078140677_96,97.65207564371103,83.38894964130355,68.38894964130355,8.019891066978213,10,4.900144464869955,Moto,Sunny,High,Urban,True,0,1,1,161.85205078140677,240.24100042271033,Aumento_Velocidade
pedido_202.07967691081305_118,43.87611770982356,35.56958145974735,35.56958145974735,11.522442575079735,5,4.640643169693945,Scooter,Stormy,High,Metropolitian,False,1,1,0,202.07967691081305,242.6492583705604,Nenhuma
pedido_161.16768899847963_95,101.9409446050392,93.90903494580957,78.90903494580957,16.935507889428873,5,4.914898343919012,Moto,Sunny,High,Metropolitian,False,0,1,1,161.16768899847963,245.0767239442892,Aumento_Velocidade
pedido_105.86919953287224_66,137.58065988454095,147.13883398707975,132.13883398707975,17.669659239215015,10,4.621664922658275,Moto,Windy,Medium,Urban,True,0,0,0,105.86919953287224,248.008033519952,Rota_Reduzida
pedido_125.43193960901922_79,129.9684466239904,133.56892367240292,118.56892367240292,8.401504663458724,5,4.712258982412426,Moto,Stormy,High,Metropolitian,False,0,1,0,125.43193960901922,249.00086328142214,Aumento_Velocidade
pedido_133.95922036897804_80,132.36021314086284,126.58049068999142,111.58049068999142,6.15802988933305,5,4.714280152967482,Scooter,Foggy,High,Metropolitian,False,0,1,0,133.95922036897804,250.53971105896946,Aumento_Velocidade
pedido_140.28985504788628_83,129.02163383769576,123.87529062622329,108.87529062622329,9.34853323714699,5,4.730854569807769,Scooter,Stormy,High,Metropolitian,False,0,1,0,140.28985504788628,254.16514567410957,Aumento_Velocidade
pedido_145.48089483866377_86,101.31441252584392,106.3223332983179,106.3223332983179,10.312847875812931,5,4.617651138191193,Moto,Stormy,Low,Metropolitian,False,0,0,0,145.48089483866377,256.80322813698166,Nenhuma
pedido_155.43873429580032_91,129.74008673834228,102.15719734591084,87.15719734591084,6.500348394743584,15,4.690744845337729,Moto,Stormy,High,Metropolitian,False,0,1,0,155.43873429580032,257.59593164171116,Aumento_Velocidade
pedido_159.79214738077826_94,101.4485494434978,98.39453390731627,83.39453390731627,3.773441632060658,15,4.918033238637717,Moto,Sunny,Jam,Metropolitian,True,0,1,1,159.79214738077826,258.1866812880945,Aumento_Velocidade
pedido_134.85674158991358_81,130.6945470809303,129.46092836673097,114.46092836673097,2.381255865080476,10,4.676699352122931,Moto,Sandstorms,High,Metropolitian,True,0,1,0,134.85674158991358,259.3176699566445,Aumento_Velocidade
pedido_148.10656894909897_88,134.749359226971,117.8359128119711,102.8359128119711,7.756919135229417,10,4.949994171973743,Moto,Windy,Medium,Metropolitian,False,0,0,0,148.10656894909897,260.9424817610701,Rota_Reduzida
pedido_122.27826736359829_77,144.61723196103313,132.02879738514991,132.02879738514991,13.759028318276641,10,4.822486356072041,Van,Foggy,High,Metropolitian,True,0,1,0,122.27826736359829,264.3070647487482,Nenhuma
pedido_168.74114520484926_99,130.77464878307057,106.60080133590434,91.60080133590434,5.379833648032966,5,4.716434496021592,Moto,Windy,High,Metropolitian,False,0,1,0,168.74114520484926,265.3419465407536,Aumento_Velocidade
pedido_140.56103715248807_84,133.54052809759443,128.28963287901718,113.28963287901718,8.460264441906187,15,4.705817044795373,Moto,Foggy,High,Urban,False,0,1,0,140.56103715248807,268.8506700315053,Aumento_Velocidade
pedido_170.7540915047226_101,100.27505291215155,93.27480852537543,93.27480852537543,15.00323070920044,5,4.780078440061134,Van,Sunny,Medium,Urban,False,0,0,1,170.7540915047226,269.02890003009804,Nenhuma
pedido_174.05445555270413_104,103.12044633839052,85.85335377372485,85.85335377372485,15.756556671897075,10,4.75742474000906,Moto,Stormy,Low,Metropolitian,False,0,0,0,174.05445555270413,269.90780932642895,Nenhuma
pedido_121.90851861175513_76,170.7653748016637,150.45836236409414,135.45836236409414,0.9618512770633636,15,4.097322952248568,Scooter,Sandstorms,High,Metropolitian,False,0,1,0,121.90851861175513,272.3668809758493,Aumento_Velocidade
pedido_147.54558922800675_87,135.62668032694182,117.25434984409787,117.25434984409787,10.018375792162473,10,4.756389830463044,Van,Windy,High,Urban,False,0,1,0,147.54558922800675,274.7999390721046,Nenhuma
pedido_167.87634869164322_98,129.3097150580194,117.49298324252187,102.49298324252187,8.026074753555495,5,4.669527324693357,Scooter,Windy,Jam,Metropolitian,False,0,1,0,167.87634869164322,275.3693319341651,Aumento_Velocidade
pedido_154.48906032117262_89,129.78896486355157,122.72716939802268,107.72716939802268,6.962817116241135,15,4.8028990921357675,Moto,Foggy,Jam,Metropolitian,False,0,1,0,154.48906032117262,277.2162297191953,Aumento_Velocidade
pedido_164.43374922032314_97,131.42999544618885,124.87974630604907,109.87974630604907,7.107257771617652,5,4.525122795439901,Moto,Foggy,High,Metropolitian,True,0,1,0,164.43374922032314,279.3134955263722,Aumento_Velocidade
pedido_172.28424358651333_103,136.69129138836917,108.12244956530608,93.12244956530608,16.86257575128723,15,4.910889465287608,Scooter,Windy,High,Metropolitian,True,0,1,0,172.28424358651333,280.4066931518194,Aumento_Velocidade
pedido_154.56174387453007_90,131.82073812759037,126.17006354571149,111.17006354571149,9.189824750176228,15,4.6648710634256725,Scooter,Stormy,Medium,Metropolitian,True,0,0,0,154.56174387453007,280.7318074202416,Rota_Reduzida
pedido_181.8026846443978_108,99.96134821322117,83.9306284802435,83.9306284802435,5.633530385859806,15,4.678307030287223,Scooter,Foggy,Low,Metropolitian,False,0,0,0,181.8026846443978,280.7333131246413,Nenhuma
pedido_169.15013837637636_100,133.8860030029324,116.19281534077027,101.19281534077027,13.696415855647885,15,4.570670084110026,Moto,Windy,Medium,Urban,False,0,0,0,169.15013837637636,285.34295371714666,Rota_Reduzida
pedido_182.1291955295637_109,102.74877294378612,99.00257384839185,99.00257384839185,6.266425034335698,5,4.6014336523464126,Scooter,Stormy,Low,Metropolitian,False,0,0,0,182.1291955295637,286.13176937795555,Nenhuma
pedido_206.2479462833109_123,101.85067578837038,86.3385051772033,71.3385051772033,15.539566599034119,10,4.989111921964671,Moto,Sunny,High,Urban,False,0,1,1,206.2479462833109,287.58645146051424,Aumento_Velocidade
pedido_242.90295820098393_149,45.16771331398738,42.67729145775973,42.67729145775973,15.592255937103717,5,4.660878598217564,Scooter,Windy,High,Metropolitian,False,1,1,0,242.90295820098393,290.58024965874364,Nenhuma
pedido_245.87886563327808_152,45.556439387480594,40.252217828143586,40.252217828143586,15.664585597680599,5,4.528297147065927,Moto,Sunny,High,Metropolitian,True,1,1,1,245.87886563327808,291.13108346142167,Nenhuma
pedido_177.5337230549763_105,138.25438508776574,125.44895740684811,110.44895740684811,16.324305660251877,5,4.92605725050179,Moto,Windy,Medium,Metropolitian,True,0,0,0,177.5337230549763,292.98268046182443,Rota_Reduzida
pedido_190.86210563704486_111,131.07753339845522,111.94745920845142,96.94745920845142,5.888506743859763,10,4.661378478122598,Scooter,Windy,High,Metropolitian,False,0,1,0,190.86210563704486,297.8095648454963,Aumento_Velocidade
pedido_156.45522370708804_93,150.0659124339113,153.8998572700492,138.8998572700492,11.354313236569709,5,4.750857960289447,Moto,Foggy,Jam,Metropolitian,False,0,1,0,156.45522370708804,300.3550809771373,Aumento_Velocidade
pedido_196.89453197550196_115,133.58127618721858,106.24195904012747,91.24195904012747,13.442478098883107,15,4.676676448037079,Scooter,Stormy,Medium,Metropolitian,False,0,0,0,196.89453197550196,303.1364910156294,Rota_Reduzida
pedido_172.06326967337972_102,141.32008033116873,138.5869166226581,123.5869166226581,15.931938062334563,10,4.727905783447582,Moto,Foggy,High,Urban,False,0,1,0,172.06326967337972,305.6501862960378,Aumento_Velocidade
pedido_191.6468772508907_112,135.73449148366637,119.32317278413049,104.32317278413049,13.623844362290638,10,4.477980202702797,Scooter,Sandstorms,High,Metropolitian,False,0,1,0,191.6468772508907,305.9700500350212,Aumento_Velocidade
pedido_189.98018281156297_110,135.60078864174193,122.20873143954762,107.20873143954762,10.124433319547594,10,4.709895632186813,Scooter,Windy,High,Metropolitian,False,0,1,0,189.98018281156297,307.1889142511106,Aumento_Velocidade
pedido_192.02740229907553_113,127.09615839531247,120.79735168019775,105.79735168019775,9.263154348179492,10,4.466707628357134,Scooter,Stormy,High,Urban,False,0,1,0,192.02740229907553,307.8247539792733,Aumento_Velocidade
pedido_180.41459547804786_107,131.321147657239,127.54525183398968,112.54525183398968,17.13380389661458,15,4.80491609106248,Scooter,Stormy,High,Metropolitian,True,0,1,0,180.41459547804786,307.95984731203754,Aumento_Velocidade
pedido_208.68181841870077_129,130.84873455447226,100.46526869974721,85.46526869974721,17.681607470803513,15,4.497840618238752,Moto,Stormy,High,Metropolitian,False,0,1,0,208.68181841870077,309.147087118448,Aumento_Velocidade
pedido_204.65378319502238_122,110.44838788967907,101.38405459031488,101.38405459031488,14.585208515115827,5,4.57637146193292,Scooter,Foggy,Low,Metropolitian,False,0,0,0,204.65378319502238,311.0378377853373,Nenhuma
pedido_277.5588307717751_177,41.048060884289875,28.969609120674313,28.969609120674313,3.20741497353945,5,4.737807197138402,Moto,Sunny,High,Metropolitian,True,1,1,1,277.5588307717751,311.5284398924494,Nenhuma
pedido_198.1939421624348_116,134.4927399598692,114.92911677237106,99.92911677237106,15.148390573319176,15,4.562382281733994,Moto,Windy,High,Metropolitian,True,0,1,0,198.1939421624348,313.12305893480584,Aumento_Velocidade
pedido_252.173497336445_160,99.27006902583167,68.99146948190145,53.99146948190145,7.064788172063338,10,4.598837784191673,Moto,Sunny,High,Metropolitian,True,0,1,1,252.173497336445,316.16496681834644,Aumento_Velocidade
pedido_204.26250898428526_121,119.52803041022645,122.51466206350449,102.51466206350449,5.778744344443663,10,4.895764608443871,Moto,Sandstorms,Jam,Other,True,0,1,0,204.26250898428526,316.77717104778975,Rota_Reduzida
pedido_209.0761890590105_130,129.6706449473451,118.1862744863802,103.1862744863802,5.078039596018522,5,4.7025539147775985,Moto,Stormy,Jam,Metropolitian,True,0,1,0,209.0761890590105,317.2624635453907,Aumento_Velocidade
pedido_203.02905281122125_120,132.97931325961284,119.28818520297452,104.28818520297452,3.8588717565343673,10,4.721101142306267,Moto,Foggy,High,Metropolitian,True,0,1,0,203.02905281122125,317.31723801419577,Aumento_Velocidade
