id_pedido,previsao_min,tempo_real_min,tempo_corrigido_min,delivery_distance,tempo_coleta,Agent_Rating,Vehicle,Weather,Traffic,Area,weekend,is_grocery,jam_or_high_traffic,is_sunny_weather,tempo_criacao_sim,tempo_conclusao_sim,decisao,is_otd_corrigido
pedido_95.08922475271318_45,98.6398771389324,88.04067068538076,73.04067068538076,16.328010660065715,5,4.721688915113468,Moto,Sunny,High,Metropolitian,False,0,1,1,95.08922475271318,173.12989543809394,Intervenção_Alto_Risco,1
pedido_71.43235818655509_37,107.8602474841604,105.66958114903483,90.66958114903483,5.4958301867697275,15,4.808964909160783,Moto,Foggy,Medium,Metropolitian,False,0,0,0,71.43235818655509,177.10193933558992,Intervenção_Médio_Risco,1
pedido_19.293533992183733_12,177.0983580071606,172.1768895395307,147.1768895395307,0.0,15,4.41914526988531,Moto,Windy,High,Urban,True,0,1,0,19.293533992183733,181.47042353171443,Acelera_Tio_Reforçado,0
pedido_56.82321292823725_26,157.9260930940976,144.6691938761658,114.66919387616579,16.699423614780578,10,4.915834223627786,Moto,Windy,High,Urban,True,0,1,0,56.82321292823725,181.49240680440303,Intervencao_Risco_Extremo,1
pedido_66.94451719884096_35,165.139107207238,136.43926476719122,106.43926476719122,11.961838126123709,10,4.808710349301853,Moto,Foggy,High,Metropolitian,False,0,1,0,66.94451719884096,183.3837819660322,Intervencao_Risco_Extremo,1
pedido_59.479899626587255_29,155.18860964401415,146.42135459372585,121.42135459372585,1.5349674008141694,5,4.782475319480474,Moto,Sandstorms,High,Metropolitian,True,0,1,0,59.479899626587255,185.9012542203131,Acelera_Tio_Reforçado,0
pedido_101.15161615810185_48,127.64907520331545,100.89195411860554,70.89195411860554,14.471723621985085,15,4.562557755413732,Moto,Foggy,High,Metropolitian,False,0,1,0,101.15161615810185,187.04357027670738,Intervencao_Risco_Extremo,1
pedido_80.95971612185264_41,107.94462999803582,111.4213970984033,96.4213970984033,0.5256068304165797,10,4.860339947687379,Scooter,Stormy,High,Metropolitian,True,0,1,0,80.95971612185264,187.38111322025594,Intervenção_Alto_Risco,1
pedido_60.19480657048343_30,155.9197734531627,143.46151304028973,118.46151304028973,6.978839181406663,10,4.627427902686129,Scooter,Windy,Jam,Metropolitian,False,0,1,0,60.19480657048343,188.65631961077315,Acelera_Tio_Reforçado,1
pedido_25.692528445868376_14,165.17290480320204,164.58165477495635,149.58165477495635,6.526790234746065,15,4.460663676205568,Scooter,Stormy,High,Metropolitian,True,0,1,0,25.692528445868376,190.27418322082474,Intervenção_Alto_Risco,0
pedido_101.49100065027642_49,124.49233993854315,105.986553869445,80.986553869445,17.000690201796175,10,4.557607941947254,Moto,Sunny,High,Metropolitian,False,0,1,1,101.49100065027642,192.47755451972142,Acelera_Tio_Reforçado,1
pedido_118.00729279101871_56,107.59370897786621,91.14968299094852,76.14968299094852,2.96556630102485,10,4.809247290933358,Scooter,Sandstorms,High,Metropolitian,False,0,1,0,118.00729279101871,204.15697578196722,Intervenção_Alto_Risco,1
pedido_120.50502652066032_57,99.74614650221062,91.38132625492024,76.38132625492024,8.780129978842105,10,4.708525847382,Moto,Foggy,High,Urban,False,0,1,0,120.50502652066032,206.88635277558058,Intervenção_Alto_Risco,1
pedido_133.08668996518213_68,89.11449569957001,59.594777201897514,59.594777201897514,8.791202074444229,15,4.881719929515468,Scooter,Foggy,Low,Urban,True,0,0,0,133.08668996518213,207.68146716707963,Nenhuma,1
pedido_130.39437750412807_64,89.59388867246193,84.0929266505006,69.0929266505006,13.745832443382902,10,4.996633978274275,Scooter,Sunny,Jam,Urban,False,0,1,1,130.39437750412807,209.48730415462867,Intervenção_Alto_Risco,1
pedido_122.14643314767773_59,111.31919012404168,100.71107910492577,85.71107910492577,5.694903439406959,5,4.551698606914865,Scooter,Stormy,High,Metropolitian,False,0,1,0,122.14643314767773,212.8575122526035,Intervenção_Alto_Risco,1
pedido_141.98009741998504_71,93.24268013594738,71.41053458289889,56.41053458289889,6.600538096968984,15,4.6060623811885755,Moto,Stormy,Medium,Urban,False,0,0,0,141.98009741998504,213.39063200288393,Intervenção_Médio_Risco,1
pedido_95.62333972233414_46,131.1256883360362,102.95325134466408,102.95325134466408,3.8545077108715784,15,4.716802026699358,Moto,Stormy,Low,Metropolitian,True,0,0,0,95.62333972233414,213.57659106699822,Nenhuma,1
pedido_94.00880962665718_44,155.95007645929437,144.51928605115006,114.51928605115006,10.492035536048615,10,4.7833711712801925,Van,Sandstorms,High,Urban,False,0,1,0,94.00880962665718,218.52809567780724,Intervencao_Risco_Extremo,1
pedido_113.5021663106298_54,107.9912564999324,105.49775896266556,90.49775896266556,6.526297958544051,15,4.871408127238082,Scooter,Sandstorms,Medium,Metropolitian,False,0,0,0,113.5021663106298,218.99992527329536,Intervenção_Médio_Risco,1
pedido_66.13635212902466_34,176.33779271786585,162.9364865235481,147.9364865235481,18.789226065433315,10,4.346014170245781,Moto,Sandstorms,Medium,Metropolitian,False,0,0,0,66.13635212902466,224.07283865257276,Intervenção_Médio_Risco,0
pedido_131.21990214197237_66,97.21316590386137,103.09022509313309,88.09022509313309,15.661243088890878,5,5.467552890664491,Scooter,Sunny,High,Metropolitian,True,0,1,1,131.21990214197237,224.31012723510545,Intervenção_Alto_Risco,1
pedido_130.53324525851045_65,109.51854890029308,97.16367970741003,82.16367970741003,7.135496906719396,15,5.009359190410035,Moto,Stormy,High,Metropolitian,True,0,1,0,130.53324525851045,227.69692496592046,Intervenção_Alto_Risco,1
pedido_141.78112770349475_70,115.01760244602754,92.03590896741873,77.03590896741873,9.790959957971358,10,4.753690635057908,Scooter,Windy,High,Metropolitian,False,0,1,0,141.78112770349475,228.81703667091347,Intervenção_Alto_Risco,1
pedido_157.07983035359243_80,117.60681274545465,95.28737565133997,65.28737565133997,14.466871765688262,10,4.602457570938574,Moto,Foggy,High,Urban,False,0,1,0,157.07983035359243,232.3672060049324,Intervencao_Risco_Extremo,1
pedido_108.51626633136416_53,152.52489383818073,129.55942693240186,114.55942693240186,8.173140653465047,10,4.618904284755691,Moto,Foggy,High,Metropolitian,False,0,1,0,108.51626633136416,233.07569326376603,Intervenção_Alto_Risco,1
pedido_165.84121179159513_87,114.02450665702692,87.61794663745704,57.61794663745704,14.909621407391711,10,4.795544620000947,Moto,Stormy,Jam,Urban,False,0,1,0,165.84121179159513,233.45915842905217,Intervencao_Risco_Extremo,1
pedido_148.58759547691244_75,108.661075221579,89.89489336153642,74.89489336153642,6.955572796234687,10,4.7161871300914555,Scooter,Stormy,High,Metropolitian,False,0,1,0,148.58759547691244,233.48248883844886,Intervenção_Alto_Risco,1
pedido_161.44204320731166_82,82.83676963829195,73.64800219255179,73.64800219255179,4.353098620935711,5,4.735690181398354,Moto,Sandstorms,Low,Urban,False,0,0,0,161.44204320731166,240.09004539986344,Nenhuma,1
pedido_162.9419232957686_84,84.82848984102412,82.53136739355588,67.53136739355588,6.796018441483147,10,4.6697889815440465,Moto,Sunny,High,Metropolitian,True,0,1,1,162.9419232957686,240.47329068932447,Intervenção_Alto_Risco,1
pedido_145.7779670658442_72,126.64752224548127,110.8554676559331,80.8554676559331,10.670512440003852,15,4.507299473944741,Moto,Foggy,High,Metropolitian,True,0,1,0,145.7779670658442,241.6334347217773,Intervencao_Risco_Extremo,1
pedido_107.46227069917894_51,135.3058103553617,130.1690196461502,130.1690196461502,4.4527833339775125,5,4.841327575620933,Moto,Stormy,Low,Metropolitian,True,0,0,0,107.46227069917894,242.63129034532915,Nenhuma,0
pedido_125.61037386455908_61,134.65790585271634,127.28494030932927,112.28494030932927,10.347316993870976,5,4.572000354864276,Moto,Windy,Medium,Metropolitian,False,0,0,0,125.61037386455908,242.89531417388835,Intervenção_Médio_Risco,1
pedido_166.25267539727307_88,90.65130787415997,67.4600435852673,67.4600435852673,7.421937953085049,10,4.613945869553848,Moto,Foggy,Low,Urban,False,0,0,0,166.25267539727307,243.71271898254037,Nenhuma,1
pedido_159.7100506188908_81,127.10190467809002,99.52409999452459,69.52409999452459,18.23186991135065,15,4.956445946411715,Moto,Foggy,Jam,Metropolitian,True,0,1,0,159.7100506188908,244.23415061341538,Intervencao_Risco_Extremo,1
pedido_128.26268031931315_63,126.40833312435846,111.26383917171806,111.26383917171806,4.525200843654079,5,4.4889165547714285,Scooter,Foggy,Low,Metropolitian,False,0,0,0,128.26268031931315,244.5265194910312,Nenhuma,1
pedido_178.5094660950749_93,87.1237672219922,79.25388672757745,64.25388672757745,2.686260143235187,5,4.96632951693198,Scooter,Sandstorms,Medium,Metropolitian,False,0,0,0,178.5094660950749,247.76335282265237,Intervenção_Médio_Risco,1
pedido_122.43957954571246_60,114.4291004867797,126.34657148067444,111.34657148067444,5.407642435897981,15,4.721140838699323,Moto,Sandstorms,Medium,Metropolitian,False,0,0,0,122.43957954571246,248.7861510263869,Intervenção_Médio_Risco,1
pedido_127.1806603508731_62,177.21623838469992,151.43184312721286,121.43184312721286,13.693810524244745,5,4.490145460912553,Moto,Sandstorms,High,Metropolitian,True,0,1,0,127.1806603508731,253.61250347808596,Intervencao_Risco_Extremo,0
pedido_148.65852738073764_76,122.61212112228692,116.40384035247048,101.40384035247048,11.73389390750238,5,4.82933375954328,Moto,Windy,Medium,Urban,False,0,0,0,148.65852738073764,255.06236773320813,Intervenção_Médio_Risco,1
pedido_168.1910859204731_89,111.57752840922419,92.47251728416462,77.47251728416462,8.40145678500762,15,4.912630185397203,Moto,Sandstorms,Jam,Metropolitian,False,0,1,0,168.1910859204731,260.66360320463775,Intervenção_Alto_Risco,1
pedido_153.3420671179293_79,85.93708179930614,92.47792582307505,92.47792582307505,7.910190720618512,15,4.764093275853649,Van,Sunny,High,Metropolitian,True,0,1,1,153.3420671179293,260.81999294100433,Nenhuma,1
pedido_152.905182382375_78,123.46449499909507,124.8668856919873,94.8668856919873,16.796372149019057,15,4.5968845159345575,Moto,Stormy,High,Metropolitian,True,0,1,0,152.905182382375,262.7720680743623,Intervencao_Risco_Extremo,1
pedido_187.42019428598053_95,98.13467111191352,85.62000218065444,70.62000218065444,1.0321935890598573,5,5.165297646776357,Scooter,Stormy,High,Urban,False,0,1,0,187.42019428598053,263.04019646663494,Intervenção_Alto_Risco,1
pedido_176.90746835047864_92,99.15479608171914,86.29380041050821,71.29380041050821,11.846664156865863,15,4.891232069445109,Scooter,Sunny,High,Metropolitian,False,0,1,1,176.90746835047864,263.20126876098686,Intervenção_Alto_Risco,1
pedido_189.80443120652458_96,100.3845120183697,73.79123254547723,58.79123254547723,14.899748075214069,15,4.6949710789310775,Scooter,Sunny,High,Metropolitian,False,0,1,1,189.80443120652458,263.5956637520018,Intervenção_Alto_Risco,1
pedido_132.55781988367346_67,161.19190063724125,157.045460708083,127.045460708083,13.780781522093593,5,4.876146333327023,Moto,Sandstorms,High,Metropolitian,True,0,1,0,132.55781988367346,264.60328059175646,Intervencao_Risco_Extremo,0
pedido_163.27987920095651_85,122.44772264646915,86.37814947322354,86.37814947322354,6.905200801270663,15,4.368509588575015,Scooter,Sandstorms,Low,Urban,False,0,0,0,163.27987920095651,264.65802867418006,Nenhuma,1
pedido_163.45423331348607_86,109.20010471852704,108.20633345559138,93.20633345559138,9.190198067607078,10,4.5857640173651015,Moto,Stormy,High,Metropolitian,False,0,1,0,163.45423331348607,266.66056676907743,Intervenção_Alto_Risco,1
pedido_97.83154387722716_47,161.8438472046543,163.9816314656639,163.9816314656639,8.188354952242035,10,4.365552252478157,Scooter,Stormy,Low,Metropolitian,False,0,0,0,97.83154387722716,271.81317534289104,Nenhuma,0
pedido_201.9790677423281_108,105.22583656761091,80.47144112788433,65.47144112788433,14.045202106127796,10,4.7410159659195195,Moto,Windy,Medium,Metropolitian,True,0,0,0,201.9790677423281,277.45050887021245,Intervenção_Médio_Risco,1
pedido_190.17026899752713_97,122.44174460821142,109.7132971051862,79.7132971051862,17.81434860982665,10,4.8648011985939785,Scooter,Stormy,High,Metropolitian,False,0,1,0,190.17026899752713,279.8835661027133,Intervencao_Risco_Extremo,1
pedido_106.62167696645913_50,197.93830208338903,198.74770109312536,168.74770109312536,14.216074194300583,5,4.37523464908278,Scooter,Windy,Jam,Metropolitian,True,0,1,0,106.62167696645913,280.3693780595845,Intervencao_Risco_Extremo,0
pedido_187.1015109511958_94,91.46568078747954,84.51817270050813,84.51817270050813,13.68032027663334,10,4.561969530256872,Van,Sunny,Medium,Urban,False,0,0,1,187.1015109511958,281.6196836517039,Nenhuma,1
pedido_108.49009920115576_52,176.85766985077626,189.82630043183082,164.82630043183082,4.099846032708618,10,4.368024893509864,Scooter,Sandstorms,High,Metropolitian,False,0,1,0,108.49009920115576,283.3163996329866,Acelera_Tio_Reforçado,0
pedido_192.95124587775558_101,113.83619580549019,115.87292766349492,85.87292766349492,17.800453080507648,5,4.751075847603601,Van,Stormy,High,Urban,True,0,1,0,192.95124587775558,283.8241735412505,Intervencao_Risco_Extremo,1
pedido_205.52351804043116_110,85.90510417179878,84.30542422196568,69.30542422196568,8.85960942854376,10,4.946940528121,Moto,Sunny,Jam,Metropolitian,False,0,1,1,205.52351804043116,284.8289422623968,Intervenção_Alto_Risco,1
pedido_162.31230487037035_83,152.18609247395392,132.542333188036,107.542333188036,3.245145505307906,15,4.769635807269304,Moto,Stormy,Jam,Metropolitian,True,0,1,0,162.31230487037035,284.85463805840635,Acelera_Tio_Reforçado,1
pedido_218.491920613909_116,98.95643026111121,69.29939562001148,54.29939562001148,14.405113134610591,15,5.146567600280153,Moto,Sunny,High,Metropolitian,False,0,1,1,218.491920613909,287.7913162339205,Intervenção_Alto_Risco,1
pedido_199.9317322949348_107,122.78614494139993,102.89666161173956,72.89666161173956,21.43796598229679,15,4.963967200963038,Moto,Windy,High,Metropolitian,False,0,1,0,199.9317322949348,287.82839390667436,Intervencao_Risco_Extremo,1
pedido_170.9638264206484_90,105.68723828810985,112.62521305911812,112.62521305911812,17.26878804811443,5,4.603051416261097,Moto,Windy,Low,Metropolitian,True,0,0,0,170.9638264206484,288.5890394797665,Nenhuma,1
pedido_216.64943800289942_114,95.89242990208689,80.6286136237498,65.6286136237498,8.04457579729947,10,4.5427631387645695,Moto,Sunny,Medium,Metropolitian,True,0,0,1,216.64943800289942,292.27805162664924,Intervenção_Médio_Risco,1
pedido_146.5562498620404_73,179.81434324351264,171.5918778611099,141.5918778611099,12.156809579303099,5,4.4366068676105,Moto,Foggy,High,Metropolitian,False,0,1,0,146.5562498620404,293.1481277231503,Intervencao_Risco_Extremo,0
pedido_190.92777280662634_99,100.05865606689426,107.70754823234121,92.70754823234121,7.8667089285405485,10,4.585246879207522,Scooter,Stormy,High,Urban,False,0,1,0,190.92777280662634,293.63532103896756,Intervenção_Alto_Risco,1
pedido_197.2157645937172_103,104.49552393139184,88.16676929602328,88.16676929602328,16.62975825066513,10,4.691467132877563,Van,Stormy,Low,Metropolitian,True,0,0,0,197.2157645937172,295.3825338897405,Nenhuma,1
pedido_190.57706719822372_98,121.7304006349028,130.29077853077172,100.29077853077172,12.959835978781722,5,4.855660181213094,Scooter,Stormy,High,Metropolitian,False,0,1,0,190.57706719822372,295.86784572899546,Intervencao_Risco_Extremo,1
pedido_203.60515541679834_109,91.96544407623651,94.57409684306573,79.57409684306573,15.276896252894293,15,5.082166475095787,Scooter,Sunny,Medium,Urban,False,0,0,1,203.60515541679834,298.1792522598641,Intervenção_Médio_Risco,1
pedido_217.95337461405194_115,97.54170544271037,90.6444069554274,75.6444069554274,4.696403843330645,15,4.895850446095689,Scooter,Windy,High,Urban,True,0,1,0,217.95337461405194,308.59778156947937,Intervenção_Alto_Risco,1
pedido_121.7695389165474_58,216.18827883258245,197.2010386204466,182.2010386204466,5.834627416709411,15,4.465354596003401,Moto,Sunny,High,Metropolitian,True,0,1,1,121.7695389165474,318.970577536994,Intervenção_Alto_Risco,0
pedido_150.57635445811948_77,176.60879783110977,182.1620438829085,167.1620438829085,15.882724560460835,5,4.270750803770355,Moto,Foggy,Medium,Metropolitian,False,0,0,0,150.57635445811948,322.73839834102796,Intervenção_Médio_Risco,0
pedido_237.354231900914_120,91.60095018387258,96.47885486561498,81.47885486561498,11.54828181600348,5,4.666362123740642,Moto,Sunny,High,Urban,False,0,1,1,237.354231900914,323.83308676652894,Intervenção_Alto_Risco,1
pedido_207.5472454164118_112,102.30505789418214,111.5545624708353,111.5545624708353,15.691392898095362,5,4.942259425920618,Van,Sunny,Medium,Metropolitian,True,0,0,1,207.5472454164118,324.1018078872471,Nenhuma,1
pedido_241.43647835451006_122,85.98497210836436,77.73835725281627,77.73835725281627,1.4062176336744794,5,4.607389516849293,Scooter,Stormy,Low,Metropolitian,False,0,0,0,241.43647835451006,324.1748356073263,Nenhuma,1
pedido_247.72970472961345_124,97.16459319293183,77.57045884154765,62.57045884154765,3.3784076462236827,15,4.8922527795992,Moto,Foggy,High,Urban,False,0,1,0,247.72970472961345,325.3001635711611,Intervenção_Alto_Risco,1
pedido_243.03314823102022_123,93.24981792829288,82.72112268474321,67.72112268474321,13.313996576856578,15,4.894893802516424,Scooter,Foggy,Medium,Urban,False,0,0,0,243.03314823102022,325.7542709157634,Intervenção_Médio_Risco,1
pedido_197.27697328284714_104,114.94534828880695,113.92253749393555,113.92253749393555,0.0,15,4.545489623943746,Moto,Foggy,Low,Metropolitian,False,0,0,0,197.27697328284714,326.1995107767827,Nenhuma,1
pedido_211.3345005732477_113,160.99711013547346,132.5367006276669,102.5367006276669,14.849817503284987,15,4.950720258163381,Scooter,Sandstorms,High,Metropolitian,True,0,1,0,211.3345005732477,328.8712012009146,Intervencao_Risco_Extremo,1
pedido_249.09342242971695_127,83.27431095473177,90.57731155510498,75.57731155510498,3.7959600001483955,5,4.834137903673561,Moto,Stormy,Medium,Urban,True,0,0,0,249.09342242971695,329.67073398482194,Intervenção_Médio_Risco,1
pedido_249.34503501816206_128,102.13673379707556,87.79310038287538,72.79310038287538,16.41269148747169,10,4.829645276070219,Scooter,Sunny,Medium,Metropolitian,False,0,0,1,249.34503501816206,332.13813540103746,Intervenção_Médio_Risco,1
pedido_206.73569932727474_111,161.41257045365768,140.66169841333584,110.66169841333584,16.798951892778152,15,5.000321268653672,Moto,Windy,High,Metropolitian,False,0,1,0,206.73569932727474,332.3973977406106,Intervencao_Risco_Extremo,1
pedido_198.08102484277032_105,153.65158556833765,145.79200624316653,120.79200624316653,1.1632761475446518,15,4.522844481699783,Moto,Stormy,High,Metropolitian,False,0,1,0,198.08102484277032,333.8730310859369,Acelera_Tio_Reforçado,0
pedido_248.37043129920508_125,124.3911973049901,103.38254672749797,73.38254672749797,14.064472459798285,15,4.50720722275553,Van,Windy,High,Metropolitian,False,0,1,0,248.37043129920508,336.75297802670303,Intervencao_Risco_Extremo,1
pedido_248.97223210444102_126,123.17991426614147,118.48693762259491,88.48693762259491,17.607846945941354,5,5.086322745389004,Van,Sandstorms,High,Metropolitian,False,0,1,0,248.97223210444102,342.45916972703594,Intervencao_Risco_Extremo,1
pedido_198.49858715230454_106,175.46951354300643,154.70997230629914,139.70997230629914,14.925149582309315,5,4.4171938205475065,Moto,Windy,Medium,Metropolitian,False,0,0,0,198.49858715230454,343.20855945860364,Intervenção_Médio_Risco,0
pedido_234.73963512211515_119,121.63614627455487,132.69555018341913,102.69555018341913,12.894316487429474,10,4.648229157542502,Moto,Stormy,Jam,Metropolitian,False,0,1,0,234.73963512211515,347.4351853055343,Intervencao_Risco_Extremo,1
pedido_272.63798514258076_138,115.34196763160969,93.26255669251708,63.26255669251708,15.421853740321113,15,4.644592720612929,Moto,Stormy,High,Urban,False,0,1,0,272.63798514258076,350.90054183509784,Intervencao_Risco_Extremo,1
pedido_193.4976526465225_102,170.37608255728495,160.2176124354262,145.2176124354262,10.811622053823998,15,4.25761425603815,Moto,Foggy,Medium,Urban,True,0,0,0,193.4976526465225,353.7152650819487,Intervenção_Médio_Risco,0
pedido_283.1735358925859_144,123.39133877376271,94.93006129591976,64.93006129591976,19.648608846429212,10,4.646083592817427,Moto,Stormy,Jam,Metropolitian,False,0,1,0,283.1735358925859,358.10359718850566,Intervencao_Risco_Extremo,1
pedido_262.35192407933255_134,116.65370759711317,121.35356266287845,91.35356266287845,10.839230743014152,5,4.949426247527307,Moto,Foggy,High,Urban,True,0,1,0,262.35192407933255,358.705486742211,Intervencao_Risco_Extremo,1
pedido_254.64465329262964_130,121.16319787720104,94.5996377086905,94.5996377086905,9.628041094404532,10,4.681608655974858,Moto,Foggy,Low,Metropolitian,False,0,0,0,254.64465329262964,359.2442910013201,Nenhuma,1
